date,manganese
YYYY-MM-DD,ppb
2019-04-27,789.46714
2019-05-10,226.61091
2019-05-19,133.08133
2019-05-24,85.20477
2019-06-03,66.81742
2019-06-18,50.69858
2019-07-01,50.38089
2019-07-09,38.83562
2019-07-16,39.0546
2019-08-15,56.03116
2019-09-05,292.7095
2019-10-02,501.90387999999996
2020-04-21,587.75615
2020-05-13,52.12523
2020-05-28,41.9811
2020-06-10,31.645789999999998
2020-06-24,29.528010000000002
2020-07-08,33.53122
2020-08-03,59.66656999999999
2020-08-26,200.61174999999997
2020-09-29,415.15718999999996
2020-11-03,579.85649
2021-05-10,449.44255
2021-05-24,151.52238
2021-06-17,51.6822903
2021-06-30,32.1860383
2021-07-22,33.4672902
2021-08-20,82.149871
2021-09-30,144.9848656
