date,chromium
YYYY-MM-DD,ppb
2019-04-27,2.49028
2019-05-10,0.7687900000000001
2019-05-19,0.45767
2019-05-24,0.45321
2019-06-03,0.3003
2019-06-18,1.69131
2019-07-01,0.0
2019-07-09,1.81913
2019-07-16,0.19146
2019-08-15,1.15287
2019-09-05,5.84866
2019-10-02,0.97342
2020-05-28,0.34663
2020-06-10,2.4208
2020-07-08,0.4506
2020-08-04,0.49638000000000004
2020-08-26,0.41125
2020-09-29,0.66544
2020-11-03,1.11148
2021-05-10,1.04403
2021-05-24,0.34285000000000004
2021-06-17,0.5102478
2021-06-30,1.0130252
2021-07-22,0.34511939999999997
2021-08-20,0.3933517
