date,germanium
YYYY-MM-DD,ppb
2015-10-21,0.53102
2015-11-01,0.1632
2015-11-09,0.27412
2015-11-17,0.18095
2015-11-23,0.5358799999999999
2015-12-03,0.6364799999999999
2015-12-14,0.48197999999999996
2015-12-22,0.4879
2015-12-28,0.5133
2016-01-04,0.51442
2016-01-12,0.5337299999999999
2016-02-02,0.75558
2016-02-15,0.48824
2016-02-23,0.49704
2016-02-29,0.51846
2016-03-08,0.47786
2016-03-15,0.49045
2016-03-21,0.47794000000000003
2016-03-29,0.47546
2016-04-05,0.612
2016-04-12,0.44099
2016-04-19,0.46302000000000004
2016-04-25,0.21161
2016-05-03,0.24384
2016-05-11,0.3679
2016-05-17,0.41134
2016-05-27,0.20009
2016-06-01,0.22200999999999999
2016-06-09,0.21677
2016-06-16,0.30821
2016-06-22,0.35025
2016-06-29,0.32943
2016-07-08,0.5835
2016-07-15,0.72265
2016-07-22,0.82449
2016-07-29,0.82078
2016-08-05,0.7172499999999999
2016-08-12,0.55723
2016-08-19,0.60579
2016-08-26,0.67612
2016-09-02,0.57555
2016-09-09,0.58629
2016-09-16,0.72299
2016-09-23,0.7460899999999999
2016-10-01,0.6555500000000001
2016-10-12,0.78183
2016-10-19,0.86501
2016-10-21,0.53788
2016-10-27,0.7695000000000001
2016-11-03,1.15301
2016-11-12,0.66028
2016-11-22,0.57487
2016-11-29,0.21323999999999999
2016-12-06,0.49949
2016-12-13,0.49627
2016-12-27,0.52762
2017-01-03,0.76171
2017-01-17,0.5136000000000001
2017-01-24,0.4927
2017-01-31,0.49217
2017-02-07,0.53628
2017-02-15,0.56412
2017-02-21,0.95939
2017-02-28,0.43032000000000004
2017-03-09,0.5017499999999999
2017-03-14,0.51412
2017-03-21,0.5378499999999999
2017-03-28,0.51355
2017-04-04,0.52965
2017-04-11,0.48916000000000004
2017-04-18,0.38420999999999994
2017-04-25,0.21503999999999998
2017-05-02,0.24001999999999998
2017-05-09,0.15262
2017-05-16,0.15807000000000002
2017-05-23,0.12881
2017-05-30,0.16853
2017-06-01,0.27295
2017-06-16,0.29932000000000003
2017-06-30,0.53779
2017-07-30,1.10622
2017-08-25,1.22842
2017-09-14,1.11337
2017-09-27,0.8218399999999999
2017-10-10,0.72455
2017-10-14,1.23605
2017-10-17,0.94097
2017-10-23,1.06247
2017-10-24,0.8111
2017-10-31,0.92231
2017-11-03,1.14852
2017-11-07,1.07822
2017-11-14,0.7823
2017-11-15,0.7722600000000001
2017-11-21,0.8734500000000001
2017-11-24,0.7823
2017-11-28,0.69832
2017-12-05,0.66387
2017-12-12,0.77125
2017-12-19,0.63969
2017-12-26,0.64147
2018-01-02,0.95485
2018-01-09,0.6261300000000001
2018-01-16,0.64759
2018-01-23,0.5497
2018-01-30,0.53564
2018-02-06,0.76458
2018-02-13,0.6447700000000001
2018-02-20,0.51662
2018-02-27,0.5305300000000001
2018-03-06,0.5476000000000001
2018-03-13,0.80195
2018-03-20,0.6035900000000001
2018-03-27,0.54115
2018-04-03,0.93625
2018-04-10,0.55902
2018-04-17,0.5373399999999999
2018-04-24,0.27192
2018-05-01,0.18950999999999998
2018-05-25,0.31107
2018-06-09,0.56242
2018-06-15,0.51961
2018-06-25,0.66957
2018-07-11,0.88847
2018-07-16,0.96294
2018-08-10,1.07057
2018-08-17,0.83383
2018-08-24,0.7322099999999999
2018-09-07,0.49428
2018-09-14,0.47974000000000006
2018-09-21,0.66724
2018-09-28,0.71579
2018-10-05,0.7373399999999999
2018-10-12,0.76845
2018-10-19,0.62075
2018-10-25,0.62876
2018-11-02,0.88173
2019-05-07,0.1653
2019-06-23,0.3074
2019-06-27,0.40037999999999996
2019-07-05,0.56275
2019-07-14,0.77646
2019-07-19,0.9269
2019-07-26,0.9736699999999999
2019-08-02,1.18569
2019-08-09,1.23765
2019-08-16,0.8111400000000001
2019-08-23,0.7756399999999999
2019-08-30,0.72145
2019-09-06,0.93482
2019-09-13,0.8688
2019-09-20,0.6150599999999999
2019-09-27,0.65565
2019-10-04,0.6838500000000001
2019-10-11,0.7433299999999999
2019-10-19,0.68815
2020-05-22,0.23409
2020-05-29,0.27488
2020-06-05,0.37863
2020-06-12,0.4038
2020-06-19,0.45686
2020-06-26,0.61189
2020-07-02,0.65458
2020-07-10,0.6897
2020-07-17,0.9861200000000001
2020-07-23,0.94134
2020-07-30,1.07679
2020-08-07,0.9606000000000001
2020-08-14,1.01024
2020-08-20,1.24566
2020-08-27,1.08762
2020-09-03,1.2377799999999999
2020-09-11,1.23893
2020-09-18,1.1739600000000001
2020-09-24,1.0963
2020-10-01,1.17134
2020-10-08,1.32208
2020-10-16,1.09453
2020-10-23,1.05878
2020-11-06,0.9382699999999999
2021-05-19,0.25496
2021-05-28,0.47142
2021-06-04,0.62364
2021-06-11,0.4224
2021-06-18,0.40194
2021-06-24,0.5963799999999999
2021-07-02,0.65337
2021-07-09,0.67592
2021-07-15,0.93876
2021-07-23,1.0937299999999999
2021-07-30,0.82728
2021-08-06,1.24383
2021-08-13,1.1458091
2021-08-19,0.931377
2021-08-27,0.7832898
2021-09-03,0.8338231
2021-10-01,0.8141328999999999
2021-10-07,0.8455732
2021-10-22,0.8535136999999999
2022-10-15,0.7552124
