date,sodium
YYYY-MM-DD,ppb
2014-12-07,1404.09346
2015-02-07,1858.85277
2015-02-19,1794.2111
2015-03-16,1316.03343
2015-04-19,1221.71894
2015-05-02,2311.50475
2015-05-11,2269.65273
2015-05-24,2406.07393
2015-06-02,2043.5659
2015-06-18,1390.70739
2015-07-02,2063.98916
2015-07-15,1307.28263
2015-08-02,1027.97784
2015-08-09,1003.95903
2015-10-04,2015.9771
2015-10-13,2151.8087800000003
2015-11-09,2510.32858
2015-11-23,1675.39002
2015-12-09,1628.9383799999998
2015-12-30,1737.74715
2016-01-08,2092.32308
2016-01-18,1895.40967
2016-01-28,2045.08588
2016-02-12,2175.03671
2016-02-21,2131.95393
2016-03-09,2281.34871
2016-03-24,2201.01489
2016-03-31,2105.5890400000003
2016-04-08,1466.3471200000001
2016-04-21,1363.71793
2016-05-02,1406.8225620665999
2016-05-12,1144.4320976865
2016-05-20,1178.8445847662001
2016-05-27,1006.6530122219999
2016-06-04,681.1533475812
2016-06-11,621.618960754
2016-06-17,785.45055
2016-06-27,853.17353
2016-07-08,965.6077399999999
2016-07-15,1106.2386
2016-07-22,1071.2362899999998
2016-07-29,1135.12889
2016-08-05,1083.4993299999999
2016-08-12,1258.98083
2016-08-19,1306.0764900000001
2016-08-26,1247.26561
2016-09-02,1303.6120600000002
2016-09-09,1099.69556
2016-09-16,1113.53161
2016-09-23,1008.92695
2016-09-30,1167.86264
2016-10-12,1111.34159
2016-10-19,1207.74198
2016-10-27,1122.17187
2016-11-03,1165.27654
2016-11-12,1161.5428900000002
2016-11-23,1569.8941300000001
2016-12-04,1387.67175
2017-02-01,1471.6118700000002
2017-03-19,1259.93191
2017-04-12,1626.8383
2017-04-30,1302.5169500000002
2017-05-11,1103.6990799999999
2017-05-14,835.8157199999999
2017-05-30,819.87188
2017-06-15,1180.8609
2017-06-30,685.18682
2017-07-13,695.01775
2017-07-30,771.28673
2017-08-25,1003.48366
2017-09-14,1041.51214
2017-09-27,1305.15576
2017-10-14,1331.27137
2017-10-23,1494.1594
2017-11-03,1342.0837499999998
2017-11-16,1343.44807
2018-03-04,1450.96635
2018-03-17,1519.16148
2019-03-21,1630.5721399999998
2019-03-30,1821.16588
2019-04-18,1590.44034
2019-05-02,1478.7201
2019-05-08,1422.65974
2019-05-31,1346.73441
2019-06-05,1004.35898
2019-06-11,904.5327399999999
2019-06-21,812.2873400000001
2019-06-27,804.02035
2019-07-05,740.01648
2019-07-14,768.22712
2019-07-19,768.6207899999999
2019-07-26,762.2124200000001
2019-08-02,854.10573
2019-08-09,870.22894
2019-08-16,870.61875
2019-08-23,932.5030099999999
2019-08-30,1013.87168
2019-09-06,1061.20618
2019-09-13,1033.3606
2019-09-20,1071.99756
2019-09-27,1128.06992
2019-10-04,1166.41753
2019-10-11,1205.79613
2019-10-19,1202.88461
2020-02-11,1388.0561
2020-02-20,1476.19332
2020-03-01,1423.60227
2020-03-11,1428.29022
2020-03-17,1430.1731399999999
2020-04-03,1439.45213
2020-04-09,1640.96586
2020-04-14,1716.5202
2020-04-24,1740.78391
2020-04-28,1761.74064
2020-05-14,1804.98861
2020-05-22,1749.43441
2020-05-29,1573.17401
2020-06-05,1510.48504
2020-06-12,927.42626
2020-06-19,756.34096
2020-06-26,765.81616
2020-07-02,934.8194100000001
2020-07-10,860.26882
2020-07-17,853.3648
2020-07-23,878.57733
2020-07-30,988.3657700000001
2020-08-07,1101.65684
2020-08-14,1066.26484
2020-08-20,1076.74943
2020-08-27,1171.67294
2020-09-03,1208.88878
2020-09-11,1421.5402100000001
2020-09-18,1314.8007499999999
2020-09-24,1275.12588
2020-10-01,1539.6971800000001
2020-10-08,1293.62074
2020-10-16,1381.67999
2020-10-23,1388.1428600000002
2020-10-27,1408.62894
2020-11-06,1445.90823
2020-11-13,1506.2464
2020-11-20,1693.79529
2020-12-04,1500.39848
2020-12-31,1641.5177199999998
2021-01-08,1621.16448
2021-01-15,1737.03417
2021-01-21,1781.46221
2021-01-28,1467.29161
2021-02-05,1553.9614299999998
2021-02-11,1499.6296000000002
2021-02-17,1566.30547
2021-02-25,1697.9270500000002
2021-03-03,1655.3593
2021-03-10,1625.8915
2021-03-19,1566.57537
2021-08-13,1175.3934843
2021-08-19,1168.6726508
2021-08-27,1204.9422822
2021-09-03,1254.6515918999999
2021-10-01,1342.4972914
2021-10-07,1404.3545619
2021-10-22,1384.3148631
2021-10-27,3606.8973211
2021-11-03,1887.6519682
2021-11-11,1353.9258989999998
2021-12-20,1435.9623736
2022-10-15,1349.9971851
