date,cesium
YYYY-MM-DD,ppb
2014-12-12,0.00884
2015-01-24,0.005240000000000001
2015-02-07,0.00705
2015-03-16,0.00594
2015-04-19,0.00491
2015-05-11,0.02669
2015-05-24,0.028019999999999996
2015-06-02,0.026180000000000002
2015-06-18,0.22345
2015-07-02,0.026029999999999998
2015-07-15,0.15456
2015-08-02,0.0038799999999999998
2015-08-09,0.00584
2015-10-04,0.17581
2015-10-13,0.21325
2015-10-26,0.19787
2015-11-09,0.19516
2015-11-23,0.16635
2015-12-09,0.17916
2016-01-28,0.14775
2016-02-12,0.15318
2016-02-21,0.18823
2016-03-09,0.15151
2016-03-24,0.14606
2016-03-31,0.14285
2016-04-08,0.0035199999999999997
2016-04-21,0.00343
2016-05-02,0.0
2016-05-27,0.0
2016-06-04,0.028657799999999997
2016-06-17,0.0
2016-06-27,0.00379
2016-07-08,0.00274
2016-07-15,0.0027500000000000003
2016-07-22,0.0040999999999999995
2016-07-29,0.00406
2016-08-05,0.0034000000000000002
2016-08-12,0.00588
2016-08-19,0.00653
2016-08-26,0.0035700000000000003
2016-09-02,0.00285
2016-09-09,0.00353
2016-09-16,0.00424
2016-09-23,0.0058200000000000005
2016-09-30,0.00384
2016-10-12,0.0028699999999999997
2016-10-19,0.0036000000000000003
2016-10-27,0.00218
2016-11-03,0.00263
2016-11-12,0.002
2016-11-23,0.00755
2017-03-19,0.039459999999999995
2017-04-12,0.04273
2017-04-30,0.027039999999999998
2017-06-30,0.34148
2017-07-30,0.01771
2017-08-25,0.05232
2017-09-14,0.04875
2017-09-27,0.03653
2017-10-14,0.03882
2017-10-23,0.04988
2017-11-03,0.03773
2017-11-16,0.033549999999999996
2018-03-03,0.0234
2018-05-25,0.00368
2018-06-08,0.0043300000000000005
2018-06-15,0.00374
2018-06-25,0.00926
2018-07-09,0.00469
2018-07-15,0.00416
2018-08-10,0.006030000000000001
2018-08-17,0.00366
2018-08-24,0.00321
2018-09-07,0.0041800000000000006
2018-09-14,0.00368
2018-09-28,0.00454
2018-10-05,0.00414
2018-10-12,0.0049
2018-10-18,0.00382
2018-10-25,0.0030800000000000003
2018-11-02,0.0019000000000000002
2018-11-10,0.00319
2018-11-17,0.0034000000000000002
2019-02-27,0.00553
2019-03-30,0.0061600000000000005
2019-04-18,0.006220000000000001
2019-05-08,0.00555
2019-06-05,0.0
2019-06-11,0.0005
2019-06-21,0.00199
2019-06-27,0.06588
2019-07-05,0.00227
2019-07-14,0.00839
2019-07-19,0.0052899999999999996
2019-07-26,0.05394
2019-08-02,0.0028200000000000005
2019-08-09,0.004739999999999999
2019-08-16,0.0046
2019-08-23,0.1213
2019-08-30,0.0922
2019-09-06,0.028839999999999998
2019-09-13,0.06892999999999999
2019-09-20,0.00309
2019-09-27,0.0071400000000000005
2019-10-04,0.00745
2019-10-11,0.005869999999999999
2019-10-19,0.00078
2019-10-25,0.00815
2019-11-03,0.0051400000000000005
2019-11-08,0.01
2019-11-15,0.00982
2019-11-22,0.07343
2019-12-04,0.0188
2019-12-12,0.01644
2019-12-20,0.011019999999999999
2020-01-08,0.01662
2020-01-21,0.11906
2020-01-28,0.0174
2020-02-11,0.00855
2020-02-20,0.01308
2020-03-11,0.0107
2020-03-17,0.0
2020-04-03,0.00608
2020-04-09,0.13404
2020-04-14,0.01405
2020-04-24,0.00043000000000000004
2020-05-22,0.0
2020-05-29,0.0058200000000000005
2020-06-05,0.0
2020-06-12,0.00643
2020-06-19,0.0
2020-06-26,0.00133
2020-07-02,0.0
2020-07-10,0.00384
2020-07-17,0.01614
2020-07-23,0.00036
2020-07-30,0.011640000000000001
2020-08-07,0.020730000000000002
2020-08-14,0.0231
2020-08-20,0.010360000000000001
2020-08-27,0.0172
2020-09-03,0.013600000000000001
2020-09-11,0.0046099999999999995
2020-09-18,0.009470000000000001
2020-09-24,0.01885
2020-10-01,0.01334
2020-10-08,0.01828
2020-10-16,0.01321
2020-10-23,0.01854
2020-10-27,0.021879999999999997
2020-11-06,0.01139
2020-11-13,0.00966
2020-12-04,0.00061
2021-01-08,0.01595
2021-01-15,0.00139
2021-01-28,0.009300000000000001
2021-02-11,0.0
2021-03-03,0.009810000000000001
2021-03-19,0.0
2021-03-25,0.00439
2021-04-07,0.00105
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.00475
2021-06-11,0.0
2021-06-18,0.027729999999999998
2021-06-24,0.00015999999999999999
2021-07-02,0.02505
2021-07-09,0.01176
2021-07-15,0.00869
2021-07-23,0.06719
2021-07-30,0.00741
2021-07-31,0.00381
2021-08-06,0.00838
2021-08-13,0.0072301
2021-08-19,0.0
2021-08-27,0.0069112999999999996
2021-09-03,9.97e-05
2021-10-01,4.69e-05
2021-10-07,0.0120118
2021-10-22,0.0020380999999999997
2021-10-27,0.0057483000000000005
2021-11-03,0.0060090000000000005
2021-11-11,0.0020385
2022-10-15,-9999.0
