date,arsenic
YYYY-MM-DD,ppb
2020-05-21,0.22197
2020-05-27,0.13631000000000001
2020-06-03,0.05858000000000001
2020-06-09,0.053559999999999997
2020-06-17,0.2648
2020-06-25,0.00451
2020-06-30,0.00294
2020-07-07,0.0
2020-07-14,0.07731
2020-07-22,0.06507
2020-07-27,0.05623
2020-08-02,0.02668
2020-08-10,0.13931000000000002
2020-08-18,0.10757
2020-08-24,0.05089
2020-08-31,0.16799999999999998
2020-09-15,0.16288
2020-09-22,0.08857000000000001
2020-09-28,0.09342
2020-10-08,0.09555
2020-10-14,0.08035
2020-10-22,0.14366
2020-11-11,0.12392
2020-12-08,0.07455
2020-12-29,0.06666
2021-01-29,0.24373
2021-02-09,0.3113
2021-03-10,0.15306
2021-04-16,0.00583
2021-04-29,0.0
2021-05-12,0.0
2021-05-20,0.014549999999999999
2021-05-26,0.026879999999999998
2021-06-01,0.00816
2021-06-08,0.03182
2021-06-14,0.05399
2021-06-21,0.03108
2021-06-29,0.04872
2021-07-08,0.03982
2021-07-21,0.00284
2021-08-05,0.09022000000000001
2021-08-11,0.06784
2021-08-18,0.09175000000000001
2021-08-26,0.01114
2021-08-30,0.067
2021-09-12,0.005469999999999999
2021-10-06,0.0
2021-10-13,1.1817688
2021-11-05,0.7889244
2021-11-12,0.5734645
2021-12-16,0.8692831
