date,sodium
YYYY-MM-DD,ppb
2014-12-12,1597.5250099999998
2015-01-24,1657.80168
2015-02-07,2130.71175
2015-02-19,2063.7207799999996
2015-03-16,1427.15541
2015-04-19,958.40499
2015-05-11,1898.66853
2015-05-24,2034.00617
2015-06-02,1740.10158
2015-06-18,1133.06422
2015-07-02,2147.53834
2015-07-15,1360.7194200000001
2015-08-02,1043.78791
2015-08-09,1139.84933
2015-10-04,2210.68739
2015-10-13,2335.42555
2015-10-26,2125.9889000000003
2015-11-09,2066.73024
2015-11-23,1722.78175
2015-12-09,2044.12477
2015-12-30,2232.0010300000004
2016-01-08,2199.31532
2016-01-18,2117.78939
2016-01-28,2318.24011
2016-02-12,2297.16479
2016-02-21,2445.56103
2016-03-09,2358.1634
2016-03-24,2278.38125
2016-03-31,2279.64416
2016-04-08,1388.62886
2016-04-21,1173.71949
2016-05-02,1096.3924682272
2016-05-12,946.6256905605002
2016-05-20,764.6496055857999
2016-05-27,718.5275293739999
2016-06-04,560.326226283
2016-06-11,580.2383433353
2016-06-17,657.22667
2016-06-27,907.76116
2016-07-08,1058.17946
2016-07-15,1167.08424
2016-07-22,1301.1241599999998
2016-07-29,1443.28432
2016-08-05,1214.39077
2016-08-12,1489.80957
2016-08-19,1706.5916300000001
2016-08-26,1604.4886099999999
2016-08-27,1504.3265700000002
2016-09-02,1537.47787
2016-09-09,1474.2730000000001
2016-09-16,4937.0275
2016-09-23,1624.0296799999999
2016-09-30,1588.21812
2016-10-12,1242.28436
2016-10-19,1536.06153
2016-10-27,1402.50353
2016-11-03,1542.42713
2016-11-12,1558.21692
2016-11-23,1596.0776
2016-12-04,1650.21661
2016-12-19,1679.90706
2017-03-19,1299.26965
2017-04-12,1431.5920700000001
2017-04-30,1085.61295
2017-05-14,645.2507400000001
2017-05-30,611.92214
2017-06-15,714.17623
2017-06-30,595.52771
2017-07-13,696.3102100000001
2017-07-30,742.05728
2017-08-25,1358.7408099999998
2017-09-14,1605.00588
2017-09-27,1637.8741400000001
2017-10-14,1376.5959899999998
2017-10-23,1393.89687
2017-10-29,1969.86491
2017-11-03,1442.20538
2017-11-16,1540.02421
2018-03-04,1549.1845799999999
2018-05-25,630.25509
2018-06-08,711.08137
2018-06-15,933.75096
2018-06-25,1007.60068
2018-07-09,1266.21069
2018-07-15,1528.96877
2018-08-10,2101.75861
2018-08-17,1914.97887
2018-08-24,1855.26252
2018-09-07,2341.3180700000003
2018-09-14,2462.3176000000003
2018-09-21,2423.98891
2018-10-05,1996.4087
2018-10-12,1801.8257199999998
2018-10-18,1777.98327
2018-10-25,1649.60401
2018-11-02,1539.12048
2018-11-10,1718.85743
2018-11-17,1746.44397
2019-02-27,1844.7859399999998
2019-03-21,1887.21631
2019-03-30,2206.1044
2019-04-18,1543.0578600000001
2019-05-08,1046.25971
2019-06-05,838.53077
2019-06-11,735.20657
2019-06-21,1759.96677
2019-06-27,510.54026999999996
2019-07-05,476.76125
2019-07-14,543.40816
2019-07-19,596.57299
2019-07-26,607.05357
2019-08-02,646.94124
2019-08-09,837.93312
2019-08-16,927.63234
2019-08-23,1217.63578
2019-08-30,1134.04725
2019-09-06,1250.55258
2019-09-13,1267.50636
2019-09-20,1405.20162
2019-09-27,1555.65634
2019-10-04,1670.78699
2019-10-11,1689.1356700000001
2019-10-19,1666.1064099999999
2019-10-25,1717.7872300000001
2019-11-03,1703.11869
2019-11-08,1697.4116000000001
2019-11-15,1790.46602
2019-11-22,1816.2909200000001
2019-12-04,1857.72523
2019-12-12,1887.0623
2019-12-20,1922.9526999999998
2020-01-08,2421.83998
2020-01-21,2025.78915
2020-01-28,2113.92451
2020-02-11,2083.00988
2020-02-20,2214.52122
2020-03-11,2169.4416
2020-03-17,2213.9830699999998
2020-04-03,2215.46663
2020-04-09,1766.46526
2020-04-14,1627.05835
2020-04-24,1589.8269500000001
2020-05-22,661.71138
2020-05-29,603.11698
2020-06-05,587.52286
2020-06-12,737.81256
2020-06-19,755.8453099999999
2020-06-26,844.53554
2020-07-02,915.26089
2020-07-10,1143.56343
2020-07-17,1310.01124
2020-07-23,1314.32905
2020-07-30,1363.94877
2020-08-07,1544.29504
2020-08-14,1676.46617
2020-08-20,1890.98029
2020-08-27,2019.11589
2020-09-03,2586.73155
2020-09-11,1705.3568300000002
2020-09-18,1859.7436500000001
2020-09-24,1933.01987
2020-10-01,1980.49223
2020-10-08,1912.0366999999999
2020-10-16,2046.6198
2020-10-23,2067.88966
2020-10-27,2177.82756
2020-11-06,2096.16338
2020-11-13,2051.55126
2020-11-20,1899.9668199999999
2020-12-04,2068.36123
2021-01-08,2411.97199
2021-01-15,2130.57656
2021-01-28,2111.83461
2021-02-11,2194.01964
2021-03-03,2212.71927
2021-03-19,2409.69877
2021-03-25,2437.68218
2021-04-07,1705.18225
2021-05-17,752.65195
2021-05-28,704.3456
2021-06-04,662.07433
2021-06-11,721.55849
2021-06-18,864.02641
2021-07-02,1399.74434
2021-07-09,1165.8641400000001
2021-07-15,3840.64924
2021-07-30,1311.46009
2021-08-06,1241.7059199999999
2021-08-13,1451.3263391
2021-08-19,1352.618814
2021-08-27,1704.8773191
2021-09-03,1506.4128765
2021-10-01,1578.2422925
2021-10-07,1704.2205705000001
2021-10-22,1738.8057014
2021-10-27,1366.2749638
2021-11-03,1253.0394363999999
2021-11-11,1273.3861927
2022-10-15,1520.5582941
