date,europium
YYYY-MM-DD,ppb
2019-04-27,0.02208
2019-05-10,0.02021
2019-05-19,0.02536
2019-05-24,0.01691
2019-06-03,0.0177
2019-06-18,0.012329999999999999
2019-07-01,0.014859999999999998
2019-07-09,0.01899
2019-07-16,0.01463
2019-08-15,0.01356
2019-09-05,0.029880000000000004
2019-10-02,0.0156
2020-04-21,0.0
2020-05-13,0.00782
2020-05-28,0.018619999999999998
2020-06-10,0.02149
2020-06-24,0.02546
2020-07-08,0.00872
2020-08-04,0.01279
2020-08-26,0.030240000000000003
2020-09-29,0.01883
2020-11-03,0.025750000000000002
2021-05-10,0.02836
2021-05-24,0.01175
2021-06-17,0.0106716
2021-06-30,0.0106152
2021-07-22,0.0063632
2021-08-20,0.0046876
2021-09-30,0.0072223999999999995
