date,phosphorus
YYYY-MM-DD,ppb
2015-12-31,235.39485
2016-02-12,216.01091
2016-02-18,206.20042
2016-02-24,208.3929
2016-03-04,208.58919
2016-03-11,206.90845
2016-03-18,208.36984999999999
2016-03-27,201.27702
2016-03-28,208.41097000000002
2016-04-03,201.2069
2016-04-04,210.24972000000002
2016-04-05,210.24972000000002
2016-04-05,195.62758
2016-04-05,195.62758
2016-04-07,199.37505000000002
2016-04-07,199.37505000000002
2016-04-09,197.82733000000002
2016-04-09,197.82733000000002
2016-04-11,201.13064000000003
2016-04-11,201.13064000000003
2016-04-14,184.41683999999998
2016-04-16,256.38414
2016-04-18,242.69412
2016-04-20,265.48524
2016-04-22,240.65999000000002
2016-04-24,245.39690000000002
2016-04-26,225.44999
2016-04-28,244.51003
2016-04-30,253.76575
2016-05-02,214.18882
2016-05-04,202.57589
2016-05-06,190.37900000000002
2016-05-08,190.9702
2016-05-10,221.16375000000002
2016-05-12,202.96857
2016-05-14,172.40473000000003
2016-05-16,157.06754
2016-05-18,165.15652
2016-05-20,162.41056
2016-05-22,143.63564
2016-05-24,137.27328
2016-05-26,130.94074
2016-05-28,153.52533
2016-05-30,126.04441
2016-06-01,119.06461
2016-06-03,110.52968
2016-06-05,156.74791000000002
2016-06-07,152.26330000000002
2016-06-09,153.46812
2016-06-11,142.52143999999998
2016-06-13,141.25582
2016-06-15,149.0444
2016-06-17,145.66731000000001
2016-06-19,145.22919
2016-06-21,148.24729
2016-06-23,153.34035
2016-06-25,152.53105
2016-06-27,160.86748
2016-06-29,156.23076
2016-07-01,173.68874000000002
2016-07-03,158.33005
2016-07-05,163.59357
2016-07-07,155.57966
2016-07-09,171.94845999999998
2016-07-11,168.66855
2016-07-13,167.01951000000003
2016-07-15,165.99723
2016-07-17,169.35011
2016-07-19,168.21769
2016-07-21,178.62383
2016-07-23,172.13024000000001
2016-07-25,163.58315000000002
2016-07-27,168.58821
2016-07-29,158.06298
2016-07-31,162.69766
2016-08-02,162.22661
2016-08-04,160.66925
2016-08-06,163.34449
2016-08-08,165.54248
2016-08-10,162.31458
2016-08-12,165.83141
2016-08-14,291.82445
2016-08-16,270.53825
2016-08-18,254.89596
2016-08-20,245.55574000000001
2016-08-22,231.45164
2016-08-24,228.39770000000001
2016-08-26,228.44995
2016-08-28,228.3349
2016-09-02,204.44231
2016-09-03,204.04496
2016-09-05,219.45019
2016-09-07,212.17633
2016-09-09,205.71303
2016-09-11,198.99884
2016-09-13,195.07705
2016-09-15,191.14997
2016-09-21,157.46069
2016-09-21,173.83186999999998
2016-09-23,158.6476
2016-09-25,155.49466999999999
2016-09-27,164.58211
2016-09-29,161.32991
2016-10-01,212.92215
2016-10-03,198.97238000000002
2016-10-05,184.28572
2016-10-07,182.0237
2016-10-09,181.60863
2016-10-11,175.25065
2016-10-15,176.37848000000002
2016-10-17,179.14844
2016-10-19,172.00358999999997
2016-10-21,178.07642
2016-10-23,165.497
2016-10-25,162.20669
2016-10-27,164.6171
2016-10-29,164.53035
2016-11-13,169.55586
2016-11-23,187.23798
2016-12-15,182.82122
2017-01-24,179.74589000000003
2017-02-20,205.68705
2017-03-10,164.72498000000002
2017-03-17,164.11669
2017-03-25,176.01673000000002
2017-03-28,170.47707
2017-03-29,174.27277
2017-03-30,173.07102
2017-03-31,168.26411000000002
2017-04-01,169.31194000000002
2017-04-02,169.95678
2017-04-03,177.1745
2017-04-05,170.82873
2017-04-06,167.33353
2017-04-07,172.00125
2017-04-08,166.59341999999998
2017-04-09,161.83053
2017-04-10,188.3475
2017-04-11,184.03324999999998
2017-04-12,183.41687000000002
2017-04-13,168.38218
2017-04-14,163.65134
2017-04-15,163.98122
2017-04-16,159.10286
2017-04-17,164.93601999999998
2017-04-18,167.98291
2017-04-19,168.26066999999998
2017-04-20,153.59904
2017-04-21,153.3432
2017-04-22,152.48928
2017-04-23,154.7269
2017-04-24,152.77687
2017-04-25,155.18813
2017-04-26,153.8318
2017-04-27,158.96017
2017-04-29,166.50898999999998
2017-04-30,165.83769
2017-05-01,168.55037
2017-05-02,173.382
2017-05-03,183.52965
2017-05-04,183.93605000000002
2017-05-05,173.18106
2017-05-06,155.71316
2017-05-07,149.73093
2017-05-08,147.52533
2017-05-09,154.71311
2017-05-10,155.77251
2017-05-11,154.78619
2017-05-12,141.50205
2017-05-13,135.7666
2017-05-15,113.59842
2017-05-16,118.75405
2017-05-17,110.46498
2017-05-18,109.54803
2017-05-19,114.85545
2017-05-20,114.77651
2017-05-21,115.11049
2017-05-22,116.55577
2017-05-23,114.30284
2017-05-24,110.13707
2017-05-25,96.13399
2017-05-26,93.49252
2017-05-27,142.03632000000002
2017-05-28,112.83337
2017-05-29,101.79245
2017-05-30,96.87552
2017-05-31,86.80689
2017-06-01,84.49832
2017-06-02,81.67135999999999
2017-06-03,80.23761999999999
2017-06-04,77.45116999999999
2017-06-05,72.93942
2017-06-06,68.02269
2017-06-07,65.3497
2017-06-08,65.00949
2017-06-09,197.77872
2017-06-10,189.48729
2017-06-11,183.99315
2017-06-12,178.62207999999998
2017-06-13,186.34386
2017-06-14,180.02521000000002
2017-06-15,178.93643999999998
2017-06-16,172.66344
2017-06-17,167.11034
2017-06-18,157.58497
2017-06-19,226.38826
2017-06-20,157.42554
2017-06-21,130.88242
2017-06-22,171.46992999999998
2017-06-23,151.34877
2017-06-24,151.16199999999998
2017-06-25,152.71996
2017-06-26,158.05423
2017-06-27,159.97203000000002
2017-06-28,214.67574
2017-06-29,214.78868
2017-06-30,217.95859000000002
2017-07-01,216.21697
2017-07-02,221.22596000000001
2017-07-03,223.36842000000001
2017-07-04,227.64807000000002
2017-07-05,227.86892
2017-07-06,228.7167
2017-07-07,415.14203000000003
2017-07-08,235.56518
2017-07-09,236.05834000000002
2017-07-10,237.63064
2017-07-11,237.29164
2017-07-12,236.15087
2017-07-13,236.85473000000002
2017-07-14,241.59696
2017-07-15,223.95938
2017-07-18,234.77405000000002
2017-07-19,267.6225
2017-07-20,262.97767
2017-07-21,286.46783
2017-07-22,296.27734
2017-07-23,259.58092
2017-07-24,267.76058
2017-07-25,266.85482
2017-07-26,268.49546
2017-07-27,267.64458
2017-07-28,277.24413
2017-07-29,271.77040999999997
2017-07-30,251.84878999999998
2017-07-31,256.13461
2017-08-01,272.55486
2017-08-02,269.76572
2017-08-03,289.43978000000004
2017-08-04,282.76719
2017-08-05,285.98188
2017-08-06,287.13074
2017-08-07,290.01941999999997
2017-08-08,296.92481
2017-08-09,281.45808999999997
2017-08-10,300.46053
2017-08-11,282.28269
2017-08-12,296.35015
2017-08-13,292.95366
2017-08-14,303.5612
2017-08-15,305.37829
2017-08-16,306.0753
2017-08-17,300.58856
2017-08-18,301.02964
2017-08-19,303.76438
2017-08-20,306.59782
2017-08-21,309.23359
2017-08-22,308.31033
2017-08-23,313.58775
2017-08-24,359.23139999999995
2017-08-25,325.48882999999995
2017-08-26,287.6931
2017-08-27,277.25955
2017-08-28,284.75992
2017-08-29,273.2166
2017-08-30,268.55767000000003
2017-08-31,267.18327
2017-09-01,264.25561
2017-09-02,261.6273
2017-09-03,267.49388
2017-09-04,263.27796
2017-09-05,261.59286000000003
2017-09-17,179.65412
2017-09-18,174.33247999999998
2017-09-19,168.56005
2017-09-20,159.09824
2017-09-21,157.09407000000002
2017-09-22,164.41562000000002
