date,cesium
YYYY-MM-DD,ppb
2014-12-12,0.059430000000000004
2015-02-07,0.05581
2015-03-16,0.04176
2015-04-19,0.041710000000000004
2015-05-11,0.053090000000000005
2015-05-24,0.05248
2015-06-02,0.05738
2015-06-18,0.29601
2015-07-02,0.08626999999999999
2015-07-15,0.22949
2015-08-02,0.08519
2015-08-09,0.08305
2015-10-04,0.21338
2015-10-13,0.21225
2015-10-26,0.22134
2015-11-09,0.26011
2015-11-23,0.20925
2016-01-28,0.18505
2016-02-12,0.19501000000000002
2016-02-21,0.19078
2016-03-09,0.20506
2016-03-24,0.19167
2016-03-31,0.19601000000000002
2016-04-08,0.09013
2016-04-21,0.036809999999999996
2016-05-02,0.0389054726
2016-05-12,0.0349192325
2016-05-27,0.0604911909
2016-06-04,0.0593939376
2016-06-11,0.07770572819999999
2016-06-17,0.07842
2016-06-27,0.08378999999999999
2016-07-08,0.08089
2016-07-15,0.07856
2016-07-22,0.07239999999999999
2016-07-29,0.07338
2016-08-05,0.06215
2016-08-12,0.07601
2016-08-19,0.07189
2016-08-26,0.06308
2016-09-02,0.06462999999999999
2016-09-09,0.05624
2016-09-16,0.06414
2016-09-23,0.00419
2016-09-30,0.054400000000000004
2016-10-12,0.05086
2016-10-19,0.03992
2016-10-27,0.049490000000000006
2016-11-03,0.04638
2016-11-12,0.045989999999999996
2016-11-23,0.0368
2016-12-04,0.03994
2017-03-19,0.40076
2017-04-12,0.36113
2017-04-30,0.43102
2017-06-30,0.94202
2017-07-30,0.71521
2017-08-25,0.71502
2017-09-14,0.65535
2017-09-27,0.55152
2017-10-14,0.47521
2017-10-23,0.46316999999999997
2017-11-03,0.47236
2017-11-16,0.43404
2018-03-03,0.28293999999999997
2018-05-25,0.06103
2018-06-08,0.08206
2018-06-15,0.07418
2018-06-25,0.06817000000000001
2018-07-09,0.06823
2018-07-15,0.06773
2018-08-10,0.05912
2018-08-17,0.06067
2018-08-24,0.05466
2018-09-07,0.0503
2018-09-14,0.045779999999999994
2018-10-05,0.04149
2018-10-12,0.04556
2018-10-18,0.041539999999999994
2018-10-25,0.04013
2018-11-02,0.042640000000000004
2018-11-10,0.035750000000000004
2018-11-17,0.03974
2019-02-27,0.029689999999999998
2019-03-30,0.038
2019-04-18,0.02771
2019-05-08,0.03473
2019-06-05,0.0317
2019-06-11,0.04771
2019-06-21,0.06503
2019-06-27,0.0024000000000000002
2019-07-05,0.06319
2019-07-14,0.08264
2019-07-19,0.08562
2019-07-26,0.0795
2019-08-02,0.07745
2019-08-09,0.06193
2019-08-16,0.0543
2019-08-23,0.15561999999999998
2019-08-30,0.09772
2019-09-06,0.11043
2019-09-13,0.044520000000000004
2019-09-20,0.04058
2019-09-27,0.048549999999999996
2019-10-04,0.0397
2019-10-11,0.027290000000000002
2019-10-19,0.02803
2019-10-25,0.03484
2019-11-03,0.03404
2019-11-08,0.03538
2019-11-15,0.03986
2019-11-22,0.03276
2019-12-04,0.03525
2019-12-12,0.030209999999999997
2019-12-20,0.030699999999999998
2020-01-08,0.03015
2020-01-21,0.02623
2020-01-28,0.056
2020-02-11,0.0132
2020-02-20,0.02674
2020-03-11,0.03981
2020-03-17,0.045040000000000004
2020-04-03,0.033670000000000005
2020-04-09,0.03743
2020-04-14,0.028909999999999998
2020-04-24,0.03116
2020-05-22,0.05579
2020-05-29,0.04954
2020-06-05,0.08417
2020-06-12,0.08208
2020-06-19,0.09195999999999999
2020-06-26,0.06897
2020-07-02,0.05489
2020-07-10,0.07443
2020-07-17,0.06666
2020-07-23,0.07271
2020-07-30,0.07333
2020-08-07,0.05928
2020-08-14,0.043969999999999995
2020-08-20,0.05755
2020-08-27,0.06939
2020-09-03,0.06547
2020-09-11,0.051609999999999996
2020-09-18,0.05083
2020-09-24,0.05176
2020-10-01,0.03515
2020-10-08,0.054650000000000004
2020-10-16,0.034589999999999996
2020-10-23,0.03703
2020-10-27,0.09142
2020-11-06,0.044140000000000006
2020-11-13,0.04183
2020-12-04,0.02302
2021-01-15,0.036879999999999996
2021-01-28,0.03952
2021-02-11,0.04156
2021-03-03,0.020699999999999996
2021-03-19,0.02961
2021-03-25,0.0332
2021-04-07,0.03222
2021-05-17,0.03203
2021-05-28,0.03591
2021-06-04,0.064
2021-06-11,0.08176
2021-06-18,0.10300000000000001
2021-06-24,0.0709
2021-07-02,0.07712
2021-07-09,0.05756
2021-07-15,0.05698
2021-07-30,0.0479
2021-08-06,0.06342
2021-08-13,0.047695100000000004
2021-08-19,0.0749582
2021-08-27,0.06389159999999999
2021-09-03,0.05637009999999999
2021-10-01,0.0519424
2021-10-07,0.0477971
2021-10-15,0.0388032
2021-10-22,0.041414099999999995
2021-10-27,0.036451500000000005
2021-11-03,0.047305200000000006
2021-11-11,0.0376662
