date,rubidium
YYYY-MM-DD,ppb
2020-05-21,0.31166
2020-05-27,0.13497
2020-06-03,0.1499
2020-06-09,0.14068
2020-06-17,1.05671
2020-06-25,0.13738999999999998
2020-06-30,0.1476
2020-07-07,0.1562
2020-07-14,0.19583
2020-07-22,0.16252
2020-07-27,0.16599
2020-08-02,0.16451
2020-08-10,0.17895
2020-08-18,0.18702
2020-08-24,0.19758
2020-08-31,0.32069000000000003
2020-09-15,0.28892
2020-09-22,0.26551
2020-09-28,0.27822
2020-10-08,0.2565
2020-10-14,0.30785
2020-10-22,0.51131
2020-11-11,0.20162
2020-12-08,0.21756
2020-12-29,0.14054
2021-01-29,0.00724
2021-02-09,0.0
2021-03-10,0.08915
2021-04-16,0.11318999999999999
2021-04-29,0.005599999999999999
2021-05-12,0.0
2021-05-20,0.10497
2021-05-26,0.0
2021-06-01,0.0
2021-06-08,0.33177999999999996
2021-06-14,0.38765
2021-06-21,0.30231
2021-06-29,0.36606
2021-07-08,0.26305
2021-07-21,0.4949
2021-08-05,0.15275
2021-08-11,0.18109
2021-08-18,0.14118
2021-08-26,0.25228
2021-08-30,0.17062
2021-09-12,0.23689000000000002
2021-10-06,0.07424
2021-10-13,0.2699178
2021-11-05,0.2814264
2021-11-12,0.2864412
2021-12-16,1.3513270999999998
