date,rubidium
YYYY-MM-DD,ppb
2016-05-28,0.69982
2016-05-29,0.68063
2016-05-30,0.6600499999999999
2016-05-31,0.70925
2016-06-01,0.70029
2016-06-02,0.68761
2016-06-03,0.68712
2016-06-04,0.6984400000000001
2016-06-05,0.7021299999999999
2016-06-06,0.6725599999999999
2016-06-07,0.73083
2016-06-08,0.68413
2016-06-09,0.6866
2016-06-10,0.65364
2016-06-11,0.67261
2016-06-12,0.62029
2016-06-13,0.65305
2016-06-14,0.78738
2016-06-15,0.68489
2016-06-16,0.7298399999999999
2016-06-17,0.7960499999999999
2016-06-18,0.7693899999999999
2016-06-19,0.82471
2016-06-20,0.7944800000000001
2016-06-22,0.88629
2016-06-23,0.7498
2016-06-24,0.82356
2016-06-25,0.8220700000000001
2016-06-26,0.8458699999999999
2016-06-27,0.7912399999999999
2016-06-28,0.84185
2016-06-29,0.7652100000000001
2016-06-30,0.80721
2016-07-01,0.7933800000000001
2016-07-02,0.82226
2016-07-03,0.78528
2016-07-04,0.7575900000000001
2016-07-05,0.84466
2016-07-06,0.8046599999999999
2016-07-07,0.83717
2016-07-08,0.87793
2016-07-09,0.7908999999999999
2016-07-10,0.87752
2016-07-11,0.84494
2016-07-12,0.8766400000000001
2016-07-13,0.88298
2016-07-14,0.86582
2016-07-15,0.90432
2016-07-16,0.91266
2016-07-17,0.92666
2016-07-18,0.91103
2016-07-19,0.88885
2016-07-20,0.9260999999999999
2016-07-21,0.93132
2016-07-22,0.91312
2016-07-23,0.92727
2016-07-24,0.9699599999999999
2016-07-25,0.9983599999999999
2016-07-26,0.95756
2016-07-27,0.9553
2016-07-28,0.9965499999999999
2016-07-29,0.9896199999999999
2016-07-30,1.0098799999999999
2016-07-31,1.02571
2016-08-01,1.01158
2016-08-02,1.04539
2016-08-03,1.05048
2016-08-04,1.0323
2016-08-05,0.8583000000000001
2016-08-06,0.7212200000000001
2016-08-07,0.8372999999999999
2016-08-08,0.83775
2016-08-09,0.87729
2016-08-10,0.8872800000000001
2016-08-11,0.87178
2016-08-12,0.8767900000000001
2016-08-13,0.93858
2016-08-14,0.92576
2016-08-15,0.91918
2016-08-16,0.95991
2016-08-17,1.00469
2016-08-18,0.98067
2016-08-19,1.08591
2016-08-20,1.0242
2016-08-21,1.0288300000000001
2016-08-22,1.03852
2016-08-23,1.00692
2016-08-24,1.01984
2016-08-25,1.04712
2016-08-26,1.0221900000000002
2016-08-27,1.00992
2016-08-28,1.05835
2016-08-29,1.01685
2016-08-30,0.98337
2016-08-31,1.0002900000000001
2016-09-01,1.02741
2016-09-02,1.03143
2016-09-03,1.06021
2016-09-04,1.00044
2016-09-05,0.9945900000000001
2016-09-06,1.08308
2016-09-07,1.06066
2016-09-08,1.0596800000000002
2016-09-09,1.10884
2016-09-10,1.09289
2016-09-11,1.0747900000000001
2016-09-12,1.12791
2016-09-13,1.1054
2016-09-14,1.11556
2016-09-15,1.09548
2016-09-16,1.08042
2016-09-23,1.1592500000000001
2016-09-24,0.90361
2016-09-25,1.02206
2016-09-26,1.07511
2016-09-27,1.0901800000000001
2017-06-22,0.90795
2017-06-23,0.7897700000000001
2017-06-24,0.86978
2017-06-25,0.8096599999999999
2017-06-26,0.8319
2017-06-27,0.81091
2017-06-28,0.839
2017-06-29,0.79091
2017-06-30,0.7996300000000001
2017-07-01,0.7920499999999999
2017-07-02,0.8311599999999999
2017-07-03,0.79866
2017-07-04,0.77555
2017-07-05,0.8573600000000001
2017-07-06,0.82315
2017-07-07,0.86733
2017-07-08,0.83131
2017-07-09,0.80096
2017-07-10,0.90194
2017-07-11,0.8699800000000001
2017-07-12,0.89975
2017-07-13,0.90756
2017-07-14,0.91125
2017-12-19,0.89093
2018-01-06,0.90026
2018-01-26,0.87631
2018-03-04,0.8480500000000001
2018-03-07,0.52358
2018-03-25,0.6100099999999999
2018-06-08,0.76918
2018-06-15,0.7859700000000001
2018-06-25,0.82513
2018-07-11,0.80847
2018-07-15,0.9452499999999999
2018-08-10,1.10623
2018-08-17,1.10758
2018-08-24,1.02345
2021-01-28,0.95624
2021-02-05,1.1056599999999999
2021-02-11,0.9482200000000001
2021-02-17,0.83511
2021-02-25,0.95133
2021-03-03,1.0419
2021-03-10,0.93644
2021-03-19,0.89051
2021-03-25,0.88101
2021-03-30,0.91047
2021-04-07,0.61318
2021-04-14,0.69591
2021-05-17,0.51306
2021-05-28,0.53389
2021-06-04,0.55898
2021-06-11,0.86885
2021-06-18,1.42267
2021-06-24,0.99823
2021-07-02,0.97263
2021-07-09,1.1144
2021-07-15,1.01491
2021-07-23,1.29541
2021-07-30,1.3281699999999999
2021-07-31,1.03349
2021-08-06,1.14616
