date,aluminum
YYYY-MM-DD,ppb
2014-12-07,18.28262
2015-02-07,18.27939
2015-02-19,25.032740000000004
2015-03-16,14.666509999999999
2015-04-19,17.83967
2015-05-02,59.05579
2015-05-11,40.44752
2015-05-24,45.32412
2015-06-02,33.17603
2015-06-18,187.78369
2015-07-02,43.34676
2015-07-15,126.27440999999999
2015-08-02,8.96486
2015-08-09,9.30902
2015-10-04,144.98214000000002
2015-10-13,153.41644
2015-11-09,40.3728
2015-11-23,149.41186
2015-12-09,141.03982
2015-12-30,134.15569
2016-01-08,149.93992
2016-01-18,142.38379
2016-01-28,142.73781
2016-02-12,144.81256
2016-02-21,155.17308
2016-03-09,162.08994
2016-03-24,160.11399
2016-03-31,150.16039
2016-04-08,20.881240000000002
2016-04-21,22.73572
2016-05-02,25.6312073304
2016-05-12,10.698024443700001
2016-05-20,18.2777455881
2016-05-27,14.514599068199999
2016-06-04,22.2076575108
2016-06-11,18.5352703896
2016-06-17,29.822540000000004
2016-06-27,18.97018
2016-07-08,20.923630000000003
2016-07-15,47.832319999999996
2016-07-22,21.465390000000003
2016-07-29,19.33525
2016-08-05,13.462700000000002
2016-08-12,28.52093
2016-08-19,14.500599999999999
2016-08-26,17.45786
2016-09-02,15.93972
2016-09-09,14.08552
2016-09-16,20.953529999999997
2016-09-23,20.773030000000002
2016-09-30,12.606580000000001
2016-10-12,14.40323
2016-10-19,10.382819999999999
2016-10-27,10.5527
2016-11-03,9.2767
2016-11-12,5.57188
2016-11-23,33.38256
2016-12-04,40.10319
2017-02-01,16.87164
2017-03-19,9.52212
2017-04-12,9.503120000000001
2017-04-30,19.52111
2017-05-11,57.41222
2017-05-14,138.72367
2017-05-30,187.54332000000002
2017-06-15,21.09991
2017-06-30,17.56661
2017-07-13,14.00178
2017-07-30,14.763660000000002
2017-08-25,10.45107
2017-09-14,10.71913
2017-09-27,11.66064
2017-10-14,11.36619
2017-10-23,23.43293
2017-11-03,12.370650000000001
2017-11-16,21.60162
2018-03-04,20.24649
2018-03-17,13.98004
2019-03-21,17.95159
2019-03-30,27.00576
2019-04-18,55.5917
2019-05-02,27.813769999999998
2019-05-08,25.78659
2019-05-31,9.55712
2019-06-05,30.77584
2019-06-11,19.74391
2019-06-21,28.805100000000003
2019-06-27,45.33099
2019-07-05,21.229840000000003
2019-07-14,22.951
2019-07-19,27.69708
2019-07-26,9.27073
2019-08-02,18.4221
2019-08-09,45.557140000000004
2019-08-16,36.852140000000006
2019-08-23,31.528489999999998
2019-08-30,158.59762
2019-09-06,785.4146900000001
2019-09-13,38.64994
2019-09-20,25.98809
2019-09-27,27.59283
2019-10-04,25.35758
2019-10-11,31.76235
2019-10-19,30.60641
2020-02-11,22.80646
2020-02-20,32.193870000000004
2020-03-01,15.56583
2020-03-11,13.58955
2020-03-17,13.91427
2020-04-03,21.285470000000004
2020-04-09,15.384519999999998
2020-04-14,15.64107
2020-04-24,18.4743
2020-04-28,15.14696
2020-05-14,17.55575
2020-05-22,18.14941
2020-05-29,24.959030000000002
2020-06-05,16.68901
2020-06-12,20.353080000000002
2020-06-19,20.89012
2020-06-26,25.84491
2020-07-02,35.33727
2020-07-10,20.5422
2020-07-17,45.82836999999999
2020-07-23,18.02011
2020-07-30,21.19427
2020-08-07,28.53676
2020-08-14,18.28579
2020-08-20,18.7476
2020-08-27,17.4853
2020-09-03,31.933189999999996
2020-09-11,22.25054
2020-09-18,19.24704
2020-09-24,55.73034
2020-10-01,28.89749
2020-10-08,30.335700000000003
2020-10-16,29.004690000000004
2020-10-23,21.86149
2020-10-27,17.251939999999998
2020-11-06,20.845769999999998
2020-11-13,16.00865
2020-11-20,142.38606000000001
2020-12-04,22.52742
2020-12-31,16.95244
2021-01-08,23.782890000000002
2021-01-15,15.6202
2021-01-21,16.29474
2021-01-28,23.62744
2021-02-05,23.624760000000002
2021-02-11,48.73723
2021-02-17,29.90672
2021-02-25,53.40322999999999
2021-03-03,35.93679
2021-03-10,33.33173
2021-03-19,29.49326
2021-08-13,33.481703
2021-08-19,22.648742300000002
2021-08-27,22.4117324
2021-09-03,28.098351
2021-10-01,25.9751574
2021-10-07,40.7074882
2021-10-22,22.772304499999997
2021-10-27,92.91806019999999
2021-11-03,121.49860340000001
2021-11-11,39.6347046
2021-12-20,34.735024
2022-10-15,21.239143
