date,molybdenum
YYYY-MM-DD,ppb
2019-04-27,15.732090000000001
2019-05-10,12.963059999999999
2019-05-19,11.93902
2019-05-24,12.11487
2019-06-03,12.43587
2019-06-18,12.49643
2019-07-01,12.01034
2019-07-09,11.9736
2019-07-16,11.797500000000001
2019-08-15,10.20514
2019-09-05,11.27217
2019-10-02,10.4066
2020-04-21,11.635299999999999
2020-05-13,8.24694
2020-05-28,9.24183
2020-06-10,10.75489
2020-06-24,9.11745
2020-07-08,8.47517
2020-08-04,8.69692
2020-08-26,8.81285
2020-09-29,8.23765
2020-11-03,7.72007
2021-05-10,9.85505
2021-05-24,7.909199999999999
2021-06-17,8.2133934
2021-06-30,8.1565591
2021-07-22,7.861356499999999
2021-08-20,7.6154608
2021-09-30,7.9064398
