date,europium
YYYY-MM-DD,ppb
2016-02-23,0.47775
2016-02-29,0.015809999999999998
2016-06-29,0.46353
2016-08-03,0.36283999999999994
2016-08-10,0.41139000000000003
2016-08-17,0.47826
2016-08-23,0.37677000000000005
2016-08-23,0.38189
2016-08-23,0.4487
2016-08-24,0.34764999999999996
2016-08-31,0.45189
2016-09-07,0.20981
2016-09-14,0.24097000000000002
2016-09-21,0.2256
2016-09-28,0.38626
2016-10-11,0.229
2016-10-19,0.46466
2016-10-26,0.37810000000000005
2016-11-02,0.44673999999999997
2016-11-09,0.39875
2016-11-16,0.40623
2016-11-22,0.00889
2016-11-29,0.00903
2016-12-06,0.00726
2016-12-13,0.01255
2016-12-20,0.012830000000000001
2016-12-27,0.00294
2017-01-03,0.00618
2017-01-10,0.006319999999999999
2017-01-17,0.02196
2017-01-24,0.02176
2017-01-31,0.02362
2017-02-07,0.37202
2017-02-14,0.36482000000000003
2017-02-21,0.42525
2017-02-28,0.35442
2017-03-07,0.32402
2017-03-14,0.38686
2017-03-21,0.38906999999999997
2017-03-28,0.39054
2017-04-04,0.38395
2017-04-11,0.37451999999999996
2017-04-18,0.7326
2017-04-25,0.40662
2017-05-02,0.40729000000000004
2017-05-09,0.44826
2017-05-16,0.66398
2017-05-23,0.42819
2017-05-30,0.6638900000000001
2017-06-14,0.46788
2017-06-20,0.57041
2017-06-29,0.41797
2017-07-05,0.44777
2017-07-12,0.48144
2017-07-18,0.37758
2017-07-25,0.50116
2017-08-03,0.46323000000000003
2017-08-09,0.41659
2017-08-16,0.54861
2017-08-23,0.41098
2017-08-29,0.5167299999999999
2017-09-03,0.43427
2017-09-13,0.48421
2017-09-20,0.46741
2017-09-27,0.46235
2017-10-05,0.39574
2017-10-10,0.34687
2017-10-17,0.39056
2017-10-24,0.14307
2017-10-31,0.3123
2017-11-07,0.38669000000000003
2017-11-14,0.37183
2017-11-21,0.37654
2017-11-28,0.32606999999999997
2017-12-03,0.41339000000000004
2017-12-12,0.35669
2017-12-19,0.39598
2017-12-26,0.35497
2018-01-02,0.34506000000000003
2018-01-09,0.33779000000000003
2018-01-16,0.38285
2018-01-23,0.3363
2018-01-30,0.2842
2018-02-06,0.31766999999999995
2018-02-13,0.29852
2018-02-20,0.29725
2018-02-27,0.35156
2018-03-06,0.31987
2018-03-13,0.31322000000000005
2018-07-16,0.021849999999999998
2018-07-23,0.022490000000000003
2018-09-04,0.020839999999999997
2018-09-10,0.02314
2018-09-17,0.01983
2018-09-24,0.020110000000000003
2018-10-01,0.017240000000000002
2018-10-29,0.01832
2019-05-07,0.020270000000000003
