date,manganese
YYYY-MM-DD,ppb
2017-04-14,18.4826
2017-05-06,32.4367
2017-06-22,8.13451
2017-10-12,4.82501
2017-10-24,4.28416
2018-03-07,1.2553800000000002
2018-04-02,1.62438
2019-04-06,1.95818
2019-04-06,1.95442
2020-07-14,2.1139099999999997
2020-07-21,3.10786
2020-07-29,3.16317
2020-08-04,2.09772
2020-08-12,1.6251499999999999
2020-08-19,2.6672200000000004
2020-08-24,1.89419
2020-09-01,1.6340599999999998
2020-09-10,1.44252
2020-09-14,2.1112900000000003
2020-09-23,2.65439
2020-09-29,39.569230000000005
2020-10-05,2.76373
2020-10-13,1.72275
2020-10-20,2.88872
2020-10-28,1.9395699999999998
2020-11-03,1.68814
2020-11-10,1.5037500000000001
2020-11-19,1.2466000000000002
2020-12-03,2.61791
2021-01-20,4.95858
2021-02-19,1.41733
2021-03-09,1.5473500000000002
2021-04-05,2.54699
2021-04-28,4.42338
2021-05-04,6.150259999999999
2021-05-13,5.852309999999999
2021-05-18,9.386050000000001
2021-05-27,11.14913
2021-06-02,11.11127
2021-06-08,19.46833
2021-06-15,17.61571
2021-06-22,14.44185
2021-07-01,21.14215
2021-07-07,2.39069
2021-07-16,13.9305335
2021-07-20,11.7705213
2021-07-27,7.9629461
2021-08-04,2.0217389999999997
2021-08-10,1.8765622000000002
2021-08-17,1.7776016000000001
2021-08-24,1.7177184
2021-08-31,1.7639521
2021-09-08,2.1279344
2021-09-27,2.3259582
2021-10-04,6.3292685
2021-10-15,7.0852374
2021-10-20,5.4291418
2021-10-28,8.0674171
2021-11-04,15.6611773
2021-11-08,4.7429215000000005
2021-12-01,2.5500277999999996
