date,silicon
YYYY-MM-DD,ppb
2019-04-27,7461.8981699999995
2019-05-10,7287.775309999999
2019-05-19,6712.11864
2019-05-24,6448.79622
2019-06-03,6501.33465
2019-06-18,6256.029710000001
2019-07-01,6052.2018800000005
2019-07-09,6124.942069999999
2019-07-16,6437.17354
2019-08-15,6102.86368
2019-09-05,6875.30225
2019-10-02,5979.34827
2020-04-21,5876.824430000001
2020-05-28,5470.40962
2020-06-10,5902.3110799999995
2020-06-24,5960.59702
2020-07-08,5634.51369
2020-08-04,5211.55573
2020-08-26,5530.28214
2020-09-29,5794.75275
2020-11-03,5695.96488
2021-05-10,6442.0049500000005
2021-05-24,6858.63081
2021-06-17,5752.1285921
2021-06-30,6535.381796399999
2021-07-22,5705.4261824000005
2021-08-20,5688.753136200001
2021-09-30,5102.261095100001
