date,germanium
YYYY-MM-DD,ppb
2017-02-08,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-24,0.0
2017-03-26,0.0
2018-02-28,0.00276
2018-03-02,0.00232
2018-03-05,0.00109
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-23,0.0
2018-03-24,0.0
2018-04-06,0.0030499999999999998
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0
2018-04-21,0.0
2018-05-03,0.00063
2018-06-17,0.0
2018-06-18,0.0
2018-07-08,0.0043
2018-07-09,0.0
2018-07-11,0.00552
2019-06-19,0.0
2019-07-01,0.00076
2019-07-26,0.0
2019-07-27,0.01865
2019-07-28,0.0
2019-07-31,0.00114
2019-08-05,0.00394
2020-02-05,0.014464
