date,selenium
YYYY-MM-DD,ppb
2016-10-15,0.26793
2016-10-19,0.32026
2016-10-27,0.29305000000000003
2016-11-03,0.28049
2016-11-12,0.20722999999999997
2016-11-23,0.042319999999999997
2016-12-19,0.0293
2017-03-19,0.88211
2017-04-11,0.16155
2017-04-12,0.45634
2017-05-14,0.19524
2017-05-30,0.21876
2017-06-01,0.12702
2017-06-15,0.06822
2017-06-30,0.02117
2017-07-13,0.16701
2017-07-30,0.13643
2017-08-25,0.11291000000000001
2017-09-13,0.23052
2017-09-27,0.13643
2017-10-14,0.1529
2017-10-23,0.10115
2017-10-29,0.04198
2017-11-03,0.11055999999999999
2017-11-16,0.11761
2017-12-19,0.27354
2018-01-05,0.186
2018-01-25,0.24070999999999998
2018-03-03,0.58472
2018-03-17,0.43546
2018-05-07,0.44332000000000005
2018-05-25,0.32549
2018-06-03,0.34904999999999997
2018-06-15,0.52188
2018-06-25,0.40010999999999997
2018-07-11,0.4119
2018-07-15,0.30585
2018-08-10,0.40010999999999997
2018-08-17,0.56901
2018-08-24,0.47474000000000005
