date,copper
YYYY-MM-DD,ppb
2015-06-02,0.36051
2015-06-12,0.664887439301544
2015-06-13,0.232400639428125
2015-06-18,0.07
2015-07-06,0.2019914044367
2015-07-10,0.12813268571664
2015-07-15,0.12379
2015-08-02,0.57585
2015-11-04,0.25167
2015-11-23,0.16358999999999999
2015-11-28,0.12372
2016-05-27,1.8449906879999998
2016-06-04,1.2683455176
2016-06-08,0.41255
2016-06-11,1.6335811018000002
2016-06-17,0.09903
2016-07-08,0.14887
2016-07-14,0.12412
2016-07-16,0.23718
2016-07-22,0.0
2016-07-29,0.009829999999999998
2016-08-11,0.74519
2016-08-19,0.37981
2016-08-26,5.31339
2016-09-02,0.19926
2016-09-16,0.0
2016-10-12,0.16559000000000001
2016-10-19,0.29098999999999997
2016-10-27,0.38843999999999995
2016-11-03,0.74411
2016-11-12,0.49685
2016-12-04,0.45781000000000005
2017-03-27,1.80797
2017-06-23,0.43593
2017-06-30,0.19
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,1.39913
2017-07-30,0.40609
2017-08-11,0.45087
2017-08-25,0.0
2017-08-31,0.89612
2017-09-18,0.36557
2017-09-27,8.20743
2017-10-14,0.55651
2017-10-19,14.72467
2017-10-23,0.9076299999999999
2017-10-24,2.95215
2017-11-03,1.9306699999999999
2017-11-14,1.86164
2017-11-16,0.7475700000000001
2017-12-19,1.02811
2018-01-06,1.91283
2018-01-25,2.80468
2018-01-29,1.71142
2018-03-03,28.411
2018-03-04,0.52363
2018-03-13,1.98821
2018-03-17,1.04292
2018-05-07,0.47245000000000004
2018-05-25,0.6386000000000001
2018-06-03,1.34523
2018-06-08,0.6637500000000001
2018-06-15,0.68462
2018-06-25,0.6863900000000001
2018-07-09,0.61942
2018-08-10,0.3911
2018-08-17,1.24748
2018-08-24,0.15192
2018-08-25,7.408010000000001
2018-08-31,0.75668
2018-09-07,0.7832899999999999
2018-09-14,1.34238
2018-09-21,0.80024
2018-10-11,0.5445599999999999
2018-10-12,0.8221299999999999
2018-10-18,0.89506
2018-10-25,0.38042
2018-11-02,0.53333
2018-11-10,1.0126
2018-11-16,0.55514
2018-11-17,0.9010799999999999
2019-07-27,1.2421200000000001
2019-08-13,5.8408999999999995
