date,zirconium
YYYY-MM-DD,ppb
2014-12-12,0.03311
2015-01-24,0.03171
2015-02-07,0.02427
2015-02-19,0.02787
2015-03-16,0.02808
2015-04-19,0.03617
2015-05-11,1.7208
2015-05-24,1.35572
2015-06-02,1.48301
2015-06-18,0.52278
2015-07-02,1.4953400000000001
2015-07-15,0.42374
2015-08-02,0.05899
2015-08-09,0.11305000000000001
2015-10-04,0.63016
2015-10-13,0.5517099999999999
2015-10-26,0.77084
2015-11-09,0.6922
2015-11-23,0.62668
2015-12-09,0.5825
2015-12-30,0.5670200000000001
2016-01-08,0.46456
2016-01-18,0.32839
2016-01-28,0.36525
2016-02-12,0.39735
2016-02-21,0.49126000000000003
2016-03-09,0.5678300000000001
2016-03-24,0.54028
2016-03-31,0.5448299999999999
2016-04-08,0.06399
2016-04-21,0.00218
2016-05-02,0.15847714559999998
2016-05-12,0.09693781650000001
2016-05-20,0.0424913174
2016-05-27,0.0796781484
2016-06-04,0.257165721
2016-06-11,0.108309084
2016-06-17,0.09652000000000001
2016-06-27,0.15282
2016-07-08,0.05436
2016-07-15,0.03376
2016-07-22,0.034949999999999995
2016-07-29,0.0628
2016-08-05,0.04388
2016-08-12,0.08936
2016-08-19,0.04493
2016-08-26,0.21208000000000002
2016-08-27,0.08517999999999999
2016-09-02,0.64475
2016-09-09,0.01933
2016-09-16,124.09351
2016-09-23,0.10092000000000001
2016-09-30,0.0
2016-10-12,0.10083
2016-10-19,0.07548
2016-10-27,0.08177000000000001
2016-11-03,0.07722
2016-11-12,0.09043999999999999
2016-11-23,0.0
2016-12-04,0.0
2016-12-19,0.0
2017-03-19,0.15894999999999998
2017-04-12,0.17354000000000003
2017-04-30,0.20143999999999998
2017-05-14,0.18331
2017-05-30,0.17991000000000001
2017-06-15,3.8587
2017-06-30,0.29583000000000004
2017-07-13,0.20036
2017-07-30,0.20843
2017-08-25,0.16984
2017-09-14,0.00642
2017-09-27,0.0585
2017-10-14,0.26099
2017-10-23,0.09889999999999999
2017-10-29,0.12022
2017-11-03,0.1139
2017-11-16,0.10512
2018-03-04,0.1713
2018-05-25,0.09419999999999999
2018-06-08,0.10296
2018-06-15,0.18133
2018-06-25,0.08083
2018-07-09,0.06321
2018-07-15,0.050350000000000006
2018-08-10,0.04914
2018-08-17,0.05498
2018-08-24,0.053239999999999996
2018-09-07,0.234
2018-09-14,0.10886
2018-09-21,0.09033
2018-10-05,0.06895
2018-10-12,0.0494
2018-10-18,0.04914
2018-10-25,0.0486
2018-11-02,0.03397
2018-11-10,0.03672
2018-11-17,0.02546
2019-02-27,0.19041
2019-03-21,0.19264
2019-03-30,0.18087999999999999
2019-04-18,0.19241000000000003
2019-05-08,0.21229
2019-06-05,0.26025
2019-06-11,0.26488999999999996
2019-06-21,0.28156000000000003
2019-06-27,0.13195
2019-07-05,0.13746
2019-07-14,0.1246
2019-07-19,0.12695
2019-07-26,0.10571
2019-08-02,0.12272999999999999
2019-08-09,0.16823000000000002
2019-08-16,0.15417999999999998
2019-08-23,14.28253
2019-08-30,1.56606
2019-09-06,1.94158
2019-09-13,0.85872
2019-09-20,0.21742999999999998
2019-09-27,0.19204
2019-10-04,0.17784
2019-10-11,0.17801
2019-10-19,0.16691
2019-10-25,0.07484
2019-11-03,0.06834
2019-11-08,0.06117
2019-11-15,0.06766
2019-11-22,0.06923
2019-12-04,0.07331
2019-12-12,0.05888
2019-12-20,0.060969999999999996
2020-01-08,0.11523
2020-01-21,0.06038
2020-01-28,0.07134
2020-02-11,0.17678
2020-02-20,0.18046
2020-03-11,0.17788
2020-03-17,0.18009
2020-04-03,0.17090999999999998
2020-04-09,0.18759
2020-04-14,0.17367
2020-04-24,0.18336999999999998
2020-05-22,0.19638
2020-05-29,0.21465
2020-06-05,0.2187
2020-06-12,0.23081000000000002
2020-06-19,0.20511000000000001
2020-06-26,0.18341
2020-07-02,0.17026
2020-07-10,0.18134
2020-07-17,0.18508
2020-07-23,0.20094
2020-07-30,0.17403
2020-08-07,0.15712
2020-08-14,0.19032
2020-08-20,0.16383000000000003
2020-08-27,0.21378999999999998
2020-09-03,0.18941
2020-09-11,0.16373
2020-09-18,0.16740000000000002
2020-09-24,0.1801
2020-10-01,0.19957
2020-10-08,0.1733
2020-10-16,0.16681
2020-10-23,0.1732
2020-10-27,0.16963
2020-11-06,0.17301
2020-11-13,0.18842
2020-11-20,0.15641
2020-12-04,0.17214000000000002
2021-01-08,0.20514000000000002
2021-01-15,0.1607
2021-01-28,0.22773000000000002
2021-02-11,0.23342000000000002
2021-03-03,0.25586000000000003
2021-03-19,0.26476
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.00281
2021-06-11,0.14996
2021-06-18,0.14244
2021-07-02,0.12711999999999998
2021-07-09,0.12149
2021-07-15,0.12552000000000002
2021-07-30,0.03531
2021-08-06,0.03896
2021-08-13,0.018128000000000002
2021-08-19,0.0181285
2021-08-27,0.0485984
2021-09-03,0.018672300000000003
2021-10-01,0.0182166
2021-10-07,0.0171164
2021-10-22,0.0030634
2021-10-27,0.0033018
2021-11-03,0.0067188000000000005
2021-11-11,0.004124
2022-10-15,-9999.0
