date,arsenic
YYYY-MM-DD,ppb
2019-04-27,2.01602
2019-05-10,2.23399
2019-05-19,2.16748
2019-05-24,1.81886
2019-06-03,1.44421
2019-06-18,1.1612
2019-07-01,1.2705
2019-07-09,1.2690599999999999
2019-07-16,1.1195
2019-08-15,0.9711500000000001
2019-09-05,1.11371
2019-10-02,1.21084
2020-05-28,1.2023300000000001
2020-06-10,1.40924
2020-07-08,1.22795
2020-08-04,0.943
2020-08-26,1.16576
2020-09-29,1.05287
2020-11-03,1.13401
2021-05-10,1.3066900000000001
2021-05-24,1.6084999999999998
2021-06-17,1.2514897
2021-06-30,1.9181690000000002
2021-07-22,1.3024342999999998
2021-08-20,1.1689434
