date,arsenic
YYYY-MM-DD,ppb
2015-03-16,0.10536999999999999
2015-04-19,0.11679999999999999
2015-05-02,0.10777999999999999
2015-05-11,0.11227000000000001
2015-05-24,0.2293
2015-06-02,0.18624000000000002
2015-06-18,22.84029
2015-07-02,0.18724000000000002
2015-07-15,19.9008
2015-08-02,0.21625
2015-08-09,0.20484
2015-10-04,28.43748
2015-10-13,26.70439
2015-10-26,26.33197
2015-11-09,29.701240000000002
2015-11-23,22.97017
2016-04-08,0.13072
2016-04-21,0.09322
2016-05-02,0.0
2016-05-12,0.0
2016-05-20,0.2963870406
2016-05-27,0.127393329
2016-06-04,0.0573800394
2016-06-11,0.17249896860000002
2016-06-17,0.05737
2016-06-27,0.07493999999999999
2016-07-08,0.19707
2016-07-15,0.17035999999999998
2016-07-22,0.20331
2016-07-29,0.4796
2016-08-05,0.18722
2016-08-12,0.19837
2016-08-19,0.18681
2016-08-26,0.16509
2016-09-02,0.13856000000000002
2016-09-09,0.13056
2016-09-16,0.15394
2016-09-23,0.30261
2016-09-30,0.16776
2016-10-12,0.11234
2016-10-19,0.08034
