date,sodium
YYYY-MM-DD,ppb
2019-04-27,340402.67735
2019-05-10,374740.02723999997
2019-05-19,348321.11241
2019-05-24,347034.10685000004
2019-06-03,317113.33366
2019-06-18,326624.64649
2019-07-01,309014.15134
2019-07-09,302894.29164
2019-07-16,301481.66902000003
2019-08-15,273135.68067000003
2019-09-05,278561.46762
2019-10-02,269193.21654
2020-05-28,283411.73415000003
2020-06-10,282324.49529
2020-07-08,240674.79489000002
2020-08-04,240467.49484
2020-08-26,249708.33727000002
2020-09-29,255834.63661000002
2020-11-03,255517.11306
2021-05-10,265379.58523
2021-05-24,259955.61056
2021-06-17,238571.8882403
2021-06-30,247754.0752521
2021-07-22,236534.74658120002
2021-08-20,233008.20645539998
