date,manganese
YYYY-MM-DD,ppb
2019-10-07,6.26689
2020-05-26,44.14564
2020-10-09,2.9269499999999997
2021-05-25,62.922219999999996
2021-07-28,10.43704
2021-10-05,5.3188
