date,nickel
YYYY-MM-DD,ppb
2020-05-21,1.20936
2020-05-27,0.8438
2020-06-03,0.58245
2020-06-09,0.14918
2020-06-17,0.5714
2020-06-25,0.14745
2020-06-30,0.52315
2020-07-07,0.33909
2020-07-14,0.66892
2020-07-22,0.64381
2020-07-27,0.63396
2020-08-02,0.60349
2020-08-10,0.2708
2020-08-18,0.19832
2020-08-24,0.19911
2020-08-31,0.20066
