date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,12525.423929999999
2019-05-11,14309.826439999999
2019-05-19,15472.46983
2019-06-18,7565.37745
2019-07-01,8098.829889999999
2019-07-09,6449.16611
2019-07-16,6780.80825
2019-08-13,6508.87861
2019-09-05,5819.65114
2019-10-02,6580.45261
2020-04-21,9799.46673
2020-05-13,12688.64968
2020-05-28,11430.37523
2020-06-10,10233.70901
2020-06-24,9195.64589
2020-07-08,7776.547140000001
2020-08-03,7500.26873
2020-08-26,8200.414429999999
2020-09-29,8466.84209
2020-11-03,9402.51972
2021-05-10,13248.53439
2021-05-24,12054.06755
2021-06-17,0.0
2021-06-30,12.839266
2021-07-22,17.8098555
2021-08-20,22.4118523
2021-09-30,19.2346841
