date,arsenic
YYYY-MM-DD,ppb
2015-06-30,0.076397871
2015-07-07,0.045369984
2015-07-14,0.0317306043
2015-07-21,0.0266220126
2015-07-28,0.0252808088
2015-08-04,0.025653264
2015-08-11,0.023195744
2015-08-18,0.0135440416
2015-08-26,0.014855645
2016-02-23,0.01559
2016-02-29,0.0
2016-06-29,0.03501
2016-08-03,0.01351
2016-08-10,0.00226
2016-08-17,0.00252
2016-08-23,0.00398
2016-08-23,0.0
2016-08-23,0.00043000000000000004
2016-08-24,0.00377
2016-08-31,0.0
2016-09-07,0.0
2016-09-14,0.0
2016-09-21,0.0
2016-09-28,0.0
2016-10-11,0.0
2016-10-19,0.0412
2016-10-26,0.03712
2016-11-02,0.0368
2016-11-09,0.03093
2016-11-16,0.03563
2016-11-22,0.0
2016-11-29,0.0
2016-12-06,0.0
2016-12-13,0.0
2016-12-20,0.0
2016-12-27,0.0
2017-01-03,0.0
2017-01-10,0.0
2017-01-17,0.11109000000000001
2017-01-24,0.06275
2017-01-31,0.041850000000000005
2017-02-07,0.014280000000000001
2017-02-14,0.015460000000000002
2017-02-21,0.01887
2017-02-28,0.0349
2017-03-07,0.03088
2017-03-14,0.012589999999999999
2017-03-21,0.00761
2017-03-28,0.01111
2017-04-04,0.02559
2017-04-11,0.013
2017-04-18,0.07439
2017-04-25,0.026779999999999998
2017-05-02,0.01884
2017-05-09,0.0464
2017-05-16,0.03388
2017-05-23,0.038349999999999995
2017-05-30,0.04032
2017-06-14,0.039150000000000004
2017-06-20,0.02744
2017-06-29,0.03633
2017-07-05,0.032869999999999996
2017-07-12,0.03094
2017-07-18,0.021580000000000002
2017-07-25,0.016999999999999998
2017-08-03,0.03328
2017-08-09,0.026949999999999998
2017-08-16,0.02043
2017-08-23,0.01806
2017-08-29,0.02179
2017-09-03,0.013309999999999999
2017-09-13,0.0335
2017-09-20,0.01618
2017-09-27,0.051390000000000005
2017-10-05,0.03832
2017-10-10,0.04092
2017-10-17,0.03848
2017-10-24,0.02713
2017-10-31,0.03441
2017-11-07,0.029949999999999997
2017-11-14,0.028999999999999998
2017-11-21,0.02846
2017-11-28,0.018619999999999998
2017-12-03,0.03019
2017-12-12,0.02277
2017-12-19,0.03308
2017-12-26,0.02697
2018-01-02,0.023719999999999998
2018-01-09,0.02443
2018-01-16,0.01925
2018-01-23,0.031020000000000002
2018-01-30,0.02335
2018-02-06,0.02258
2018-02-13,0.02454
2018-02-20,0.01891
2018-02-27,0.02075
2018-03-06,0.02111
2018-03-13,0.01572
2018-07-16,0.009219999999999999
2018-07-23,0.00286
2018-09-04,0.0
2018-09-10,0.0
2018-09-17,0.0
2018-09-24,0.0
2018-10-01,0.0
2018-10-29,0.0
2019-05-07,0.01184
