date,calcium
YYYY-MM-DD,ppb
2020-06-03,105202.3093
2020-06-16,110647.22133
2020-06-30,108692.29122999999
2020-07-14,110433.17915
2020-07-29,111782.2512
2020-08-04,111464.18281
2021-04-28,120168.67061999999
2021-05-04,119125.5062
2021-05-13,118677.3362
2021-05-18,119246.55122
2021-06-02,122837.52558
2021-06-08,136004.7553
2021-06-22,150047.59887
2021-07-07,137303.46719999998
2021-07-16,125833.2665175
2021-07-20,121969.1097394
2021-07-27,131634.8245496
2021-08-04,124112.3384565
2021-08-10,122016.8155462
2021-08-17,130994.20197519999
