date,thorium
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-10,0.00915
2019-05-19,0.015050000000000001
2019-05-24,0.0
2019-06-03,0.03492
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.0
2019-07-16,0.0
2019-08-15,0.0
2019-09-05,0.0
2019-10-02,0.00046
2020-04-21,0.0
2020-05-13,0.01504
2020-05-28,0.00781
2020-06-10,0.02541
2020-06-24,0.04534
2020-07-08,0.0
2020-08-04,0.06638
2020-08-26,0.08554
2020-09-29,0.08779999999999999
2020-11-03,0.09146
2021-05-10,0.01396
2021-05-24,0.0571
2021-06-17,0.0073791
2021-06-30,0.0052798
2021-07-22,0.0010037
2021-08-20,0.0023683999999999997
