date,nickel
YYYY-MM-DD,ppb
2020-06-02,2.8516399999999997
2020-06-16,9.27851
2020-06-30,2.6112800000000003
2020-07-14,2.84171
2020-07-21,3.01472
2020-07-29,2.57322
2020-08-04,2.40649
2020-08-12,1.97554
2020-08-19,2.51985
2020-08-24,2.39882
2020-09-01,2.21915
2020-09-10,2.19473
2020-09-14,2.40947
2020-09-23,2.54648
2020-09-29,2.56058
2020-10-05,2.8248499999999996
2020-10-13,2.10595
2020-10-20,2.70499
2020-10-28,2.377
2020-11-03,2.31942
2020-11-10,2.58615
2020-11-19,2.28772
2020-12-03,2.19697
2021-01-06,1.86697
2021-02-19,2.4488
2021-03-09,2.31064
2021-04-05,3.0450100000000004
2021-04-28,2.80902
2021-05-04,2.8119499999999995
2021-05-13,4.33967
2021-05-18,2.90537
2021-05-27,3.68375
2021-06-02,2.96759
2021-06-08,2.48007
2021-06-10,2.17845
2021-06-16,2.51593
2021-06-22,2.19401
2021-07-01,2.2462
2021-07-07,2.54669
2021-07-16,0.5933516
2021-07-20,0.7887073
2021-07-27,0.5596728
2021-08-04,0.4588954
2021-08-10,0.4570784
2021-08-17,0.5094027999999999
2021-08-24,0.4858634
2021-08-31,0.40347330000000003
2021-09-08,0.7323529
2021-09-27,0.6890782
2021-10-04,0.4012661
2021-10-15,0.34688549999999996
2021-10-20,0.24333980000000002
2021-10-28,2.4356499
2021-11-04,0.7907678
2021-11-08,0.5431275
2021-12-01,0.5608481
