date,uranium
YYYY-MM-DD,ppb
2019-05-30,0.02742
2019-06-12,0.012060000000000001
2019-06-19,0.018099999999999998
2019-06-29,0.01935
2019-07-15,0.027450000000000002
2019-07-18,0.01249
2019-07-24,0.06594
2019-07-30,0.017390000000000003
2019-08-06,0.0055000000000000005
2019-08-14,0.00952
2019-08-21,0.00901
2020-01-15,0.01873
2020-02-08,0.0226
2020-02-18,0.22652
2020-03-05,0.023119999999999998
2020-03-18,0.025240000000000002
2020-03-30,0.0281
2020-08-30,0.018779999999999998
2020-09-10,0.024810000000000002
2020-09-18,0.01387
2020-09-28,0.0052499999999999995
2020-10-06,0.015560000000000001
2020-10-16,0.015430000000000001
2020-10-23,0.01722
2020-10-30,0.01554
2020-11-06,0.015399999999999999
2020-11-14,0.012539999999999999
