date,lead
YYYY-MM-DD,ppb
2019-10-07,0.07267
2020-05-26,0.027499999999999997
2020-10-09,0.0111
2020-10-13,0.01145
2020-10-21,0.0037
2020-10-28,0.08041
2020-11-04,0.01419
2020-11-11,0.0081
2020-11-17,0.74207
2020-11-25,0.70451
2020-12-03,0.74362
2020-12-09,10.140979999999999
2020-12-16,0.70641
2020-12-26,0.69623
2020-12-31,0.70976
2021-01-07,0.75256
2021-01-14,0.71468
2021-01-21,0.72045
2021-01-28,0.7163799999999999
2021-02-07,0.70537
2021-02-11,0.75061
2021-02-19,0.76016
2021-02-27,0.74627
2021-03-05,0.7177
2021-03-12,0.669
2021-03-19,0.7011100000000001
2021-03-26,0.03214
2021-04-03,0.0367
2021-04-09,0.01536
2021-04-16,0.02069
2021-04-23,0.013749999999999998
2021-04-30,0.04268
2021-05-19,0.03322
2021-05-25,0.0933
2021-05-26,0.00953
2021-06-02,0.0075
2021-06-09,0.0220488
2021-06-16,0.0178317
2021-06-23,0.0094491
2021-06-30,0.033606399999999995
2021-07-07,0.035191
2021-07-14,0.0250014
2021-07-21,0.0168932
2021-07-28,0.0
2021-08-04,0.0919006
2021-08-11,0.0458076
2021-08-18,0.09162709999999999
2021-09-01,0.07211279999999999
2021-09-08,0.0369998
2021-09-15,0.0329649
2021-09-22,0.0285171
2021-09-29,0.045524600000000005
2021-10-05,0.0
2021-10-06,0.0176312
2021-10-13,0.0258455
2021-10-20,0.0163156
2021-10-27,0.021945
2021-11-03,0.15971409999999997
2021-11-10,0.0180822
2021-11-17,0.0642746
2021-11-24,0.0419717
2021-12-01,0.0274865
2021-12-08,0.07820469999999999
2021-12-16,0.10609880000000001
2021-12-23,0.2154319
