date,lead
YYYY-MM-DD,ppb
2020-06-03,0.13747
2020-06-16,0.03751
2020-06-30,0.048380000000000006
2020-07-14,0.12612
2020-07-21,1.14021
2020-07-29,0.21025
2020-08-04,1.00979
2020-08-12,0.98358
2020-08-19,0.52981
2020-08-24,0.55112
2020-09-01,0.27924
2020-09-10,0.14347000000000001
2020-09-14,0.34087
2020-09-23,0.24982000000000001
2020-09-29,0.18802
2020-10-05,0.16498
2020-10-13,0.39698999999999995
2020-10-20,0.45732
2020-10-28,0.40361
2020-11-03,0.5047900000000001
2020-11-19,0.10286999999999999
2020-12-03,0.05537
2021-01-20,0.05607
2021-02-19,0.7092900000000001
2021-03-09,0.89937
2021-04-28,0.10813
2021-05-04,0.38785000000000003
2021-05-13,0.22679000000000002
2021-05-18,0.06938
2021-06-02,0.07662000000000001
2021-06-08,0.69923
2021-06-15,0.18878
2021-06-22,0.45288
2021-07-01,0.74682
2021-07-07,1.0239
2021-07-20,0.3435806
2021-07-27,0.224219
2021-08-04,0.12294070000000001
2021-08-10,0.1688837
2021-08-17,0.1158062
2021-08-24,0.12124660000000001
2021-08-31,0.1656877
2021-09-08,0.11890319999999999
2021-09-27,0.2260104
2021-10-04,0.2538416
2021-10-15,0.1394175
2021-10-20,0.037037799999999996
2021-10-28,0.48685979999999995
2021-11-04,0.3512543
2021-11-08,0.161111
2021-12-01,0.12160320000000001
