date,silver
YYYY-MM-DD,ppb
2014-12-07,0.03998
2015-02-07,0.0
2015-02-19,0.02908
2015-03-16,0.00543
2015-04-19,0.0017699999999999999
2015-05-02,0.06498000000000001
2015-05-11,0.013550000000000001
2015-05-24,0.00584
2015-06-02,0.01057
2015-06-18,0.0
2015-07-02,0.0
2015-07-15,0.0
2015-08-02,0.020890000000000002
2015-08-09,0.0002
2015-10-04,0.023600000000000003
2015-10-13,0.00503
2015-10-26,0.00835
2015-11-09,0.0032899999999999995
2015-11-23,0.00375
2015-12-09,0.00055
2015-12-30,0.005770000000000001
2016-01-08,0.00047
2016-01-18,0.02559
2016-01-28,0.006620000000000001
2016-02-12,0.00429
2016-02-21,0.00719
2016-03-09,0.00799
2016-03-24,0.02137
2016-03-31,0.00506
2016-04-08,0.05111
2016-04-21,0.00268
2016-05-02,0.0277707188
2016-05-12,0.0097256996
2016-05-20,0.0010446384
2016-05-27,0.0149056992
2016-06-04,0.0
2016-06-11,0.014703575000000002
2016-06-17,0.07151
2016-06-27,0.01358
2016-07-08,0.04413
2016-07-15,0.03055
2016-07-22,0.06033
2016-07-29,0.01502
2016-08-05,0.023440000000000003
2016-08-12,0.01438
2016-08-19,0.041920000000000006
2016-08-26,0.00752
2016-08-27,0.007429999999999999
2016-09-02,0.00464
2016-09-09,0.00463
2016-09-16,0.006220000000000001
2016-09-23,0.01389
2016-09-30,0.0
2016-10-12,0.03675
2016-10-19,0.0
2016-10-27,0.00568
2016-11-03,0.0028899999999999998
2016-11-12,0.00404
2016-11-23,0.0
2016-12-04,0.00327
2016-12-19,0.0
2017-02-01,0.0008799999999999999
2017-03-19,0.13157
2017-04-12,0.0
2017-04-30,0.0
2017-05-11,0.0
2017-05-30,0.0
2017-06-15,0.0
2017-06-24,0.14625000000000002
2017-06-30,0.0
2017-07-13,0.0
2017-07-30,0.0
2017-08-25,0.63591
2017-09-14,0.0
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2017-12-19,0.0
2018-01-06,0.0
2018-01-26,0.0
2018-03-03,0.0
2018-03-04,0.16024
2018-03-17,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-11,0.0
2018-07-15,0.0
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2018-09-07,0.04907
2018-09-14,0.0
2018-09-21,0.0
2018-10-05,0.06983
2018-10-12,0.0
2018-10-18,0.0
2018-10-25,0.0
2018-11-02,0.0
2018-11-10,0.0
2018-11-17,0.0
2019-03-18,0.24243
2019-03-30,0.24651
2019-04-18,0.24607
2019-05-02,0.24309999999999998
2019-05-08,0.24117
2019-05-31,1.4415200000000001
2019-06-05,1.3994799999999998
2019-06-11,1.41492
2019-06-21,1.4074900000000001
2019-06-27,1.7429000000000001
2019-07-05,1.75582
2019-07-14,1.72838
2019-07-19,1.7300499999999999
2019-07-26,1.73244
2019-08-02,1.72841
2019-08-09,2.83949
2019-08-16,2.8162700000000003
2019-08-23,2.8153499999999996
2019-08-30,2.8336099999999997
2019-09-06,2.82815
2019-09-13,2.81596
2019-09-20,2.8032600000000003
2019-09-27,2.7928599999999997
2019-10-04,2.78799
2019-10-11,2.8165
2019-10-19,2.81081
2019-10-25,3.49362
2019-11-03,3.4829700000000003
2019-11-08,3.49548
2019-11-15,3.47362
2019-11-22,3.4592099999999997
2019-12-04,3.46134
2019-12-12,3.46652
2019-12-20,3.45825
2020-01-08,3.4689300000000003
2020-01-15,3.47497
2020-01-21,3.45788
2020-01-28,3.47816
2020-02-11,0.36144000000000004
2020-02-20,0.35051
2020-03-01,0.37859
2020-03-11,0.36895
2020-03-17,0.35558
2020-04-01,0.34777
2020-04-09,0.34509
2020-04-14,0.35221
2020-04-24,1.20764
2020-04-28,0.38845999999999997
2020-05-14,0.3703
2020-05-22,0.35239
2020-05-29,0.34722000000000003
2020-06-05,0.35239
2020-06-12,0.36461
2020-06-19,0.34726
2020-06-26,0.33897999999999995
2020-07-02,0.36424
2020-07-10,0.35006000000000004
2020-07-17,0.34711
2020-07-23,0.34986999999999996
2020-07-30,0.36648000000000003
2020-08-07,0.34422
2020-08-14,0.33199
2020-08-20,0.33163
2020-08-27,0.33672
2020-09-03,0.33921
2020-09-11,0.35202
2020-09-18,0.55813
2020-09-24,0.36497
2020-10-01,0.48371
2020-10-08,0.33177999999999996
2020-10-16,0.35455000000000003
2020-10-23,0.34991
2020-10-27,0.35223
2020-11-06,0.34741
2020-11-13,0.34224
2020-11-20,0.36504000000000003
2020-12-04,0.34964
2020-12-31,0.34458
2021-01-08,0.36029
2021-01-15,0.34958999999999996
2021-01-21,0.35273
2021-01-28,1.07932
2021-02-05,1.06819
2021-02-11,1.07639
2021-02-17,1.0614999999999999
2021-02-25,1.05487
2021-03-03,1.05463
2021-03-10,1.05503
2021-03-19,1.09241
2021-03-25,0.0
2021-03-30,0.0
2021-04-07,0.0
2021-04-14,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.22501
2021-06-18,0.20514000000000002
2021-06-24,0.20275
2021-07-02,0.19071000000000002
2021-07-09,0.18556
2021-07-15,0.19576
2021-07-23,0.00144
2021-07-30,0.01879
2021-08-06,0.007560000000000001
2021-08-13,0.0145889
2021-08-19,0.0046871
2021-08-27,0.0081571
2021-09-03,0.0051599
2021-10-01,0.0088379
2021-10-07,0.0015674
2021-10-22,0.015113
2021-10-27,0.08605550000000001
2021-11-03,0.055243
2021-11-11,0.0273646
2021-12-20,0.032484900000000004
2022-10-15,0.0192569
