date,silver
YYYY-MM-DD,ppb
2015-12-31,0.11524
2016-02-12,0.03695
2016-02-18,0.01776
2016-02-24,0.0125
2016-03-04,0.011859999999999999
2016-03-11,0.00954
2016-03-18,0.00592
2016-03-27,0.00276
2016-03-28,0.0
2016-04-03,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-05,0.10817
2016-04-05,0.10817
2016-04-07,0.0495
2016-04-07,0.0495
2016-04-09,0.01321
2016-04-09,0.01321
2016-04-11,0.0
2016-04-11,0.0
2016-04-14,0.0
2016-04-16,0.19748000000000002
2016-04-18,0.06447
2016-04-20,0.04694
2016-04-22,0.037360000000000004
2016-04-24,0.03685
2016-04-26,0.02955
2016-04-28,0.03598
2016-04-30,0.02617
2016-05-02,0.02946
2016-05-04,0.03441
2016-05-06,0.06737
2016-05-08,0.03766
2016-05-10,0.07763
2016-05-12,0.02104
2016-05-14,0.01451
2016-05-16,0.010610000000000001
2016-05-18,0.0
2016-05-20,0.0
2016-05-22,0.0
2016-05-24,0.0
2016-05-26,0.0
2016-05-28,0.0
2016-05-30,0.0
2016-06-01,0.0
2016-06-03,0.0
2016-06-05,0.23053
2016-06-07,0.12695
2016-06-09,0.03913
2016-06-11,0.03896
2016-06-13,0.020669999999999997
2016-06-15,0.03232
2016-06-17,0.030869999999999998
2016-06-19,0.03638
2016-06-21,0.02668
2016-06-23,0.025230000000000002
2016-06-25,0.02009
2016-06-27,0.01567
2016-06-29,0.016739999999999998
2016-07-01,0.013760000000000001
2016-07-03,0.01784
2016-07-05,0.01118
2016-07-07,0.03959
2016-07-09,0.010790000000000001
2016-07-11,0.0131
2016-07-13,0.00735
2016-07-15,0.00958
2016-07-17,0.00317
2016-07-19,0.16441999999999998
2016-07-21,0.05367
2016-07-23,0.04652
2016-07-25,0.3325
2016-07-27,0.03193
2016-07-29,0.02672
2016-07-31,0.02617
2016-08-02,0.019020000000000002
2016-08-04,0.01726
2016-08-06,0.027450000000000002
2016-08-08,0.01559
2016-08-10,0.01745
2016-08-12,0.01364
2016-08-14,0.17115999999999998
2016-08-16,0.04836
2016-08-18,0.02503
2016-08-20,0.01392
2016-08-22,0.011720000000000001
2016-08-24,0.01249
2016-08-26,0.01103
2016-08-28,0.009219999999999999
2016-09-02,0.01124
2016-09-03,0.00937
2016-09-05,0.00941
2016-09-07,0.00807
2016-09-09,0.00751
2016-09-11,0.00908
2016-09-13,0.00368
2016-09-15,0.00882
2016-09-21,0.010159999999999999
2016-09-21,0.00192
2016-09-23,0.0037199999999999998
2016-09-25,0.00581
2016-09-27,0.00892
2016-09-29,0.00653
2016-10-01,0.14221
