date,aluminum
YYYY-MM-DD,ppb
2015-12-31,165.18998
2016-02-12,172.52612
2016-02-18,169.85893000000002
2016-02-24,163.70370000000003
2016-03-04,165.26183
2016-03-11,167.39901
2016-03-18,168.70907
2016-03-27,157.50051
2016-03-28,297.55863
2016-04-03,294.35108
2016-04-04,351.36246
2016-04-05,351.36246
2016-04-05,297.32218
2016-04-05,297.32218
2016-04-07,368.96771
2016-04-07,368.96771
2016-04-09,515.2665900000001
2016-04-09,515.2665900000001
2016-04-11,477.49085
2016-04-11,477.49085
2016-04-14,354.79562
2016-04-16,399.07536
2016-04-18,337.05638
2016-04-20,408.41471
2016-04-22,334.87822
2016-04-24,371.31645
2016-04-26,335.99465000000004
2016-04-28,331.69426
2016-04-30,348.43170999999995
2016-05-02,463.90581
2016-05-04,590.10648
2016-05-06,598.6396599999999
2016-05-08,518.29497
2016-05-10,954.3247100000001
2016-05-12,636.00217
2016-05-14,478.76871
2016-05-16,442.7402
2016-05-18,349.80663999999996
2016-05-20,325.33615
2016-05-22,286.82372
2016-05-24,295.3637
2016-05-26,298.15657999999996
2016-05-28,312.16567000000003
2016-05-30,305.71958
2016-06-01,202.75897
2016-06-03,184.46702
2016-06-05,377.61933
2016-06-07,399.10684000000003
2016-06-09,291.74522
2016-06-11,302.57997
2016-06-13,247.99624999999997
2016-06-15,276.52186
2016-06-17,267.64492
2016-06-19,278.12606
2016-06-21,281.52778
2016-06-23,283.43125
2016-06-25,230.37523
2016-06-27,249.16616000000002
2016-06-29,243.04748
2016-07-01,244.97286
2016-07-03,290.52582
2016-07-05,230.96453
2016-07-07,100.17564999999999
2016-07-09,236.52740999999997
2016-07-11,262.15276
2016-07-13,409.1475
2016-07-15,237.30309
2016-07-17,219.29471
2016-07-19,243.54877
2016-07-21,288.78497
2016-07-23,285.25567
2016-07-25,120.15872999999999
2016-07-27,220.13918
2016-07-29,132.89481
2016-07-31,108.70177
2016-08-02,120.96807
2016-08-04,127.40132
2016-08-06,287.7531
2016-08-08,191.53994
2016-08-10,174.78503
2016-08-12,173.44458
2016-08-14,183.0631
2016-08-16,163.3179
2016-08-18,146.96128
2016-08-20,223.67243
2016-08-22,134.76693
2016-08-24,185.54178000000002
2016-08-26,211.32913
2016-08-28,182.66209
2016-09-02,110.31059
2016-09-03,105.72570999999999
2016-09-05,186.18867
2016-09-07,171.63295000000002
2016-09-09,146.69468
2016-09-11,151.77796
2016-09-13,129.30851
2016-09-15,156.60286
2016-09-21,70.17089
2016-09-21,78.13732
2016-09-23,63.64534
2016-09-25,89.82477
2016-09-27,166.48515
2016-09-29,154.56733
2016-10-01,135.90214
2016-10-03,163.20098000000002
2016-10-05,145.17841
2016-10-07,142.24293
2016-10-09,182.40597000000002
2016-10-11,160.41467
2016-10-15,202.52300000000002
2016-10-17,174.90421
2016-10-19,163.46730000000002
2016-10-21,155.17655
2016-10-23,143.77256
2016-10-25,150.62573
2016-10-27,143.59723
2016-10-29,131.42846
2016-11-13,98.78912
2016-11-23,93.21125
2016-12-15,80.97581
2017-01-24,89.10584
2017-02-20,83.09128
2017-03-10,85.95442
