date,germanium
YYYY-MM-DD,ppb
2019-04-27,0.03282
2019-05-11,0.07622000000000001
2019-05-19,0.10517
2019-06-18,0.06016
2019-07-01,0.024589999999999997
2019-07-09,0.0276
2019-07-16,0.036879999999999996
2019-08-13,0.0
2019-09-05,0.02887
2019-10-02,0.05131
2020-04-21,0.09870000000000001
2020-05-13,0.12125999999999999
2020-05-28,0.10702
2020-06-10,0.0922
2020-06-24,0.00528
2020-07-08,0.00617
2020-08-03,0.0534
2020-08-26,0.02221
2020-09-29,0.04229
2020-11-03,0.06158
2021-05-10,0.06464
2021-05-24,0.09344
2021-06-17,0.0789016
2021-06-30,0.0948273
2021-07-22,0.0855773
2021-08-20,0.09880689999999999
2021-09-30,0.09040309999999999
