date,cadmium
YYYY-MM-DD,ppb
2020-05-21,0.0
2020-05-27,0.0
2020-06-03,0.00139
2020-06-09,0.01116
2020-06-17,0.05202
2020-06-25,0.00102
2020-06-30,0.02103
2020-07-07,0.0
2020-07-14,0.02349
2020-07-22,0.023770000000000003
2020-07-27,0.03173
2020-08-02,0.02265
2020-08-10,0.04216
2020-08-18,0.009349999999999999
2020-08-24,0.03446
2020-08-31,0.00092
