date,magnesium
YYYY-MM-DD,ppb
2019-04-27,19445.07763
2019-05-11,20964.441769999998
2019-05-19,16351.80478
2019-05-24,8475.539069999999
2019-06-03,5753.6261
2019-06-18,7147.19721
2019-07-01,14757.35525
2019-07-09,16128.63357
2019-07-16,16292.51166
2019-08-13,17615.08207
2019-09-05,17038.33917
2019-10-02,17794.89511
2020-04-21,16026.77909
2020-05-13,15368.42418
2020-05-28,18439.39123
2020-06-10,15569.64528
2020-06-24,7861.634840000001
2020-07-08,7066.80273
2020-08-03,9784.07409
2020-08-26,10473.15993
2020-09-29,11683.744850000001
2021-05-10,18664.92596
2021-05-24,20892.30685
2021-06-17,21777.267953199997
2021-06-30,19386.1683872
2021-07-22,16937.721437
2021-08-20,11415.0285521
2021-09-30,15005.2265833
