date,sodium
YYYY-MM-DD,ppb
2019-05-10,295235.19892
2019-05-19,310663.67363000003
2019-05-24,324211.29722
2019-06-03,242656.42867
2019-06-18,235626.13671
2019-07-01,279476.89366
2019-07-09,234996.65271000002
2019-07-16,234632.18968
2019-08-15,199813.87030999997
2019-09-05,236826.32996
2019-10-02,233897.19597
2020-05-13,148252.48054
2020-05-28,158746.67062
2020-06-10,205823.27765
2020-06-24,196403.49841
2020-07-08,204705.91882000002
2020-08-04,197567.15925
2020-08-26,213032.73203
2020-09-29,228394.84644
2021-05-10,217011.13749
2021-05-24,174319.0684
2021-06-17,183897.3838023
2021-06-30,187120.86466059997
2021-07-22,192887.82721780002
2021-08-20,200750.2499312
