date,zirconium
YYYY-MM-DD,ppb
2016-08-05,0.7866
2016-08-12,0.18733
2016-08-19,0.05724
2016-08-26,0.10996
2016-09-02,0.10257000000000001
2016-09-09,0.041679999999999995
2016-09-16,0.46935
2016-10-01,0.05399
2016-10-12,0.27255
2016-10-19,0.11326
2016-10-27,0.11135
2016-11-03,0.1708
2016-11-12,0.11546000000000001
2017-06-16,0.12562
2017-08-04,0.13412000000000002
2017-08-25,0.15320999999999999
2017-09-27,0.20600000000000002
2017-10-05,0.09681999999999999
2017-10-12,0.15746
2017-10-13,0.28107
2017-10-24,0.08168
2017-11-03,0.12174000000000001
2017-11-15,0.16310999999999998
2018-05-25,0.04493
2018-06-09,0.08428
2018-06-15,0.08173
2018-06-25,0.08585999999999999
2018-07-11,0.058320000000000004
2018-07-16,0.06014
2018-08-24,0.05346
2018-08-27,0.06013
2019-06-23,0.25199
2019-06-27,0.11098
2019-07-05,0.11004
2019-07-14,0.12137
2019-07-19,0.11733
2019-07-26,0.12331999999999999
2019-08-02,0.12836
2019-08-09,0.10890999999999999
2019-08-16,0.10390999999999999
2019-08-23,5.68651
2019-08-30,2.59501
2019-09-06,2.70221
2019-09-20,0.18819
2019-09-27,0.1404
2019-10-04,0.13241
2020-03-01,0.2048
2020-04-01,0.18378
2020-04-28,0.19588999999999998
2020-05-22,0.19322
2020-05-29,0.17081
2020-06-08,0.18537
2020-06-12,0.1722
2020-06-19,0.17638
2020-06-26,0.21502
2020-07-02,0.21482
2020-07-10,0.30843
2020-07-17,0.19231
2020-07-23,0.18724000000000002
2020-07-30,0.20467
2020-08-07,0.19883
2020-08-14,0.20153000000000001
2020-08-20,0.18019000000000002
2020-08-27,0.16544
2020-09-03,0.19313
2020-09-11,0.17936000000000002
2020-09-18,0.19505999999999998
2020-09-24,0.19545
2020-10-01,0.19029999999999997
2020-10-08,0.18564
2020-10-16,0.16308
2020-10-23,0.19694
2020-11-06,0.18703999999999998
2021-01-21,0.18749
2021-02-17,0.23543999999999998
2021-03-10,0.25902000000000003
2021-04-14,0.12577
2021-05-19,0.15942
2021-05-28,0.12099
2021-06-04,0.17561
2021-06-11,0.09773000000000001
2021-06-24,0.09479
2021-07-09,0.09169999999999999
2021-07-15,0.21235
2021-07-23,0.30327
2021-07-30,0.0712
2021-08-06,0.02914
2021-08-13,0.0893862
2021-08-19,0.1124839
2021-08-27,0.0267542
2021-09-03,0.033516000000000004
2021-10-01,0.0274259
2021-10-07,0.0223273
2021-10-22,0.0080183
2021-11-03,0.021047499999999997
2021-11-11,0.0158714
2021-12-20,0.014827
