date,tin
YYYY-MM-DD,ppb
2019-04-27,0.05887
2019-05-10,0.0
2019-05-19,0.00486
2019-05-24,0.1137
2019-06-03,0.0
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.0
2019-07-16,0.0
2019-08-15,0.04426
2019-09-05,0.0
2019-10-02,0.05437
2020-04-21,0.11322
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,0.05342
2020-06-24,0.0
2020-07-08,0.07187
2020-08-04,0.14638
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,1.65616
2021-05-24,0.0
2021-06-17,1.2138807999999999
2021-06-30,0.0655388
2021-07-22,0.0830857
2021-08-20,0.18640650000000003
