date,uranium
YYYY-MM-DD,ppb
2020-06-02,0.1051
2020-06-16,0.12995
2020-06-30,0.06906
2020-07-14,0.09203
2020-07-21,0.07054
2020-07-29,0.13151
2020-08-04,0.05922
2020-08-12,0.06461
2020-08-19,0.0477
2020-08-24,0.05294
2020-09-01,0.05996
2020-09-10,0.03228
2020-09-14,0.06763
2020-09-23,0.03093
2020-09-29,0.05353
2020-10-05,0.03436
2020-10-13,0.055069999999999994
2020-10-20,0.0445
2020-10-28,0.020560000000000002
2020-11-03,0.0466
2020-11-10,0.014289999999999999
2020-11-19,0.05437
2020-12-03,0.020130000000000002
2021-01-06,0.02674
2021-02-19,0.01634
2021-03-09,0.01721
2021-04-05,0.03122
2021-04-28,0.06631
2021-05-04,0.061700000000000005
2021-05-13,0.08569
2021-05-18,0.15044
2021-05-27,0.12979
2021-06-02,0.10116
2021-06-08,0.11567
2021-06-10,0.06427000000000001
2021-06-16,0.07775
2021-06-22,0.10496
2021-07-01,0.059449999999999996
2021-07-07,0.08681
2021-07-16,0.092032
2021-07-20,0.1041474
2021-07-27,0.08121629999999999
2021-08-04,0.0696129
2021-08-10,0.06936200000000001
2021-08-17,0.061879500000000004
2021-08-24,0.06723029999999999
2021-08-31,0.056018700000000005
2021-09-08,0.06136950000000001
2021-09-27,0.0554947
2021-10-04,0.0343055
2021-10-15,0.0287742
2021-10-20,0.034726599999999996
2021-10-28,0.0503936
2021-11-04,0.0339843
2021-11-08,0.0361092
2021-12-01,0.0339223
