date,manganese
YYYY-MM-DD,ppb
2014-12-12,0.29895
2015-05-11,0.30874999999999997
2015-05-24,0.12655
2015-06-02,0.7280300000000001
2015-06-18,0.54411
2015-07-02,0.12414
2015-07-15,0.18089999999999998
2015-08-02,0.35499
2015-08-09,0.18336000000000002
2015-10-04,0.06651
2015-10-13,0.06663
2015-10-26,0.06385
2015-11-09,5.16711
2016-05-12,0.3667007972
2016-05-20,42.014602473400004
2016-05-27,0.8244187525
2016-06-04,1.9987553916
2016-06-11,1.5790858150999998
2016-06-17,0.88883
2016-06-27,0.37756
2016-07-08,1.09999
2016-07-15,0.80026
2016-07-22,0.27071999999999996
2016-07-29,0.22344
2016-08-05,0.33721
2016-08-12,0.33998
2016-08-19,0.32023999999999997
2016-08-26,0.40202000000000004
2016-09-02,0.44401
2016-09-09,0.27704
2016-09-16,0.30523
2016-09-23,35.811389999999996
2016-09-30,0.49168
2016-10-12,0.44506999999999997
2016-10-19,0.32503
2016-10-27,0.22728
2016-11-03,0.18355
2016-11-12,0.1564
2017-05-30,1.15103
2017-06-15,1.16499
2017-06-30,0.58371
2017-07-13,0.30474999999999997
2017-07-30,0.39409
2017-08-25,0.28304
2017-09-14,0.33484
2017-09-27,0.47107000000000004
2017-10-14,0.27412
2017-10-23,0.20785
2017-11-03,0.31577
2018-05-25,1.9711699999999999
2018-06-08,0.46862000000000004
2018-06-15,0.24409
2018-06-25,0.15779
2018-07-09,0.13178
2018-07-15,0.13594
