date,copper
YYYY-MM-DD,ppb
2020-06-03,4.41077
2020-06-16,5.8303
2020-06-30,7.975759999999999
2020-07-14,4.66624
2020-07-21,5.103149999999999
2020-07-29,4.4025300000000005
2020-08-04,5.43265
2020-08-12,11.72418
2020-08-19,11.357999999999999
2020-08-24,10.30939
2020-09-01,9.22741
2020-09-10,8.42315
2020-09-14,9.320549999999999
2020-09-23,9.799949999999999
2020-09-29,7.35712
2020-10-05,6.565910000000001
2020-10-13,6.050330000000001
2020-10-20,5.683859999999999
2020-10-28,6.57121
2020-11-03,7.367430000000001
2020-11-19,4.37393
2020-12-03,4.13599
2021-01-20,6.0704899999999995
2021-02-19,15.9911
2021-03-09,17.09381
2021-04-28,5.1078
2021-05-04,13.60173
2021-05-13,12.423029999999999
2021-05-18,4.19528
2021-06-02,4.18635
2021-06-08,5.07397
2021-06-15,4.769880000000001
2021-06-22,8.07724
2021-07-01,8.89997
2021-07-07,12.65048
2021-07-20,0.9656028999999999
2021-07-27,0.6023099
2021-08-04,0.5500082
2021-08-10,0.7804179
2021-08-17,0.9452612
2021-08-24,0.5370432
2021-08-31,1.0208901
2021-09-08,0.561804
2021-09-27,1.8753802
2021-10-04,1.1141521
2021-10-15,1.7107521
2021-10-20,0.6771157999999999
2021-10-28,3.6108443
2021-11-04,3.4284648
2021-11-08,2.0283853
2021-12-01,0.8174465
