date,cesium
YYYY-MM-DD,ppb
2014-12-07,0.0596
2015-02-07,0.06131
2015-02-19,0.06894
2015-03-16,0.05463
2015-04-19,0.061450000000000005
2015-05-02,0.05462
2015-05-11,0.06454
2015-05-24,0.056620000000000004
2015-06-02,0.05106
2015-06-18,0.23771
2015-07-02,0.053309999999999996
2015-07-15,0.20346
2015-08-02,0.06362999999999999
2015-08-09,0.07117
2015-10-04,0.23728
2015-10-13,0.21256
2015-10-26,0.24402000000000001
2015-11-09,0.19019999999999998
2015-11-23,0.19226
2015-12-09,0.21003999999999998
2015-12-30,0.19591
2016-01-08,0.20410999999999999
2016-01-18,0.19383999999999998
2016-01-28,0.17375000000000002
2016-02-12,0.18519999999999998
2016-02-21,0.20797
2016-03-09,0.18449
2016-03-24,0.20643999999999998
2016-03-31,0.18455
2016-04-08,0.05335
2016-04-21,0.044039999999999996
2016-05-02,0.0476829364
2016-05-12,0.0433620922
2016-05-20,0.039947374199999997
2016-05-27,0.044577792
2016-06-04,0.034182454400000006
2016-06-11,0.0418758625
2016-06-17,0.03453
2016-06-27,0.03996
2016-07-08,0.05307
2016-07-15,0.04149
2016-07-22,0.05405
2016-07-29,0.061529999999999994
2016-08-05,0.04722
2016-08-12,0.06487
2016-08-19,0.05751
2016-08-26,0.052820000000000006
2016-08-27,0.04307
2016-09-02,0.05585
2016-09-09,0.04746
2016-09-16,0.04981
2016-09-23,0.04392
2016-09-30,0.05099
2016-10-12,0.04745
2016-10-19,0.036
2016-10-27,0.04156
2016-11-03,0.04555
2016-11-12,0.03943000000000001
2016-11-23,0.0324
2016-12-04,0.031580000000000004
2016-12-19,0.034749999999999996
2017-02-01,0.05461
2017-03-19,0.43932
2017-04-12,0.4523
2017-04-30,0.46497
2017-05-11,0.41381
2017-05-30,0.41781999999999997
2017-06-15,0.39026
2017-06-24,0.42228
2017-06-30,0.45041
2017-07-13,0.42976000000000003
2017-07-30,0.47995999999999994
2017-08-25,0.64801
2017-09-14,0.65595
2017-09-27,0.54474
2017-10-14,0.52465
2017-10-23,0.48264
2017-11-03,0.5369
2017-11-16,0.49598000000000003
2017-12-19,0.36094000000000004
2018-01-06,0.32696000000000003
2018-01-26,0.33915
2018-03-03,0.039240000000000004
2018-03-04,0.39167
2018-03-17,0.033909999999999996
2018-05-07,0.04233
2018-05-25,0.03998
2018-06-08,0.053860000000000005
2018-06-15,0.0479
2018-06-25,0.05897
2018-07-11,0.044000000000000004
2018-07-15,0.05814
2018-08-10,0.0615
2018-08-17,0.05803
2018-08-24,0.05151
2018-09-07,0.04045
2018-09-14,0.03587
2018-09-21,0.0401
2018-10-05,0.02748
2018-10-12,0.03062
2018-10-18,0.03531
2018-10-25,0.030379999999999997
2018-11-02,0.03146
2018-11-10,0.020319999999999998
2018-11-17,0.03935
2019-03-18,0.04188
2019-03-30,0.0
2019-04-18,0.03543
2019-05-02,0.03937
2019-05-08,0.037200000000000004
2019-05-31,0.04392
2019-06-05,0.04457
2019-06-11,0.02783
2019-06-21,0.0278
2019-06-27,0.04227
2019-07-05,0.03873
2019-07-14,0.04461
2019-07-19,0.03801
2019-07-26,0.037720000000000004
2019-08-02,0.045779999999999994
2019-08-09,0.03541
2019-08-16,0.042839999999999996
2019-08-23,0.048279999999999997
2019-08-30,0.07714
2019-09-06,0.09598000000000001
