date,europium
YYYY-MM-DD,ppb
2016-08-05,0.016
2016-08-12,0.01166
2016-08-19,0.0094
2016-08-26,0.0104
2016-09-02,0.00762
2016-09-09,0.009770000000000001
2016-09-16,0.00863
2016-10-01,0.00803
2016-10-12,0.00772
2016-10-19,0.00764
2016-10-27,0.01022
2016-11-03,0.008400000000000001
2016-11-12,0.009770000000000001
2017-06-16,0.1306
2017-08-04,0.23876999999999998
2017-08-25,0.22494
2017-09-27,0.28462
2017-10-05,0.30704
2017-10-12,0.29622
2017-10-13,0.27459999999999996
2017-10-24,0.16096
2017-11-03,0.15735
2017-11-15,0.20350000000000001
2018-05-25,0.00732
2018-06-09,0.0075699999999999995
2018-06-15,0.00666
2018-06-25,0.00844
2018-07-11,0.00702
2018-07-16,0.00892
2018-08-24,0.00853
2018-08-27,0.00872
2019-06-23,0.011640000000000001
2019-06-27,0.01591
2019-07-05,0.015479999999999999
2019-07-14,0.01203
2019-07-19,0.01726
2019-07-26,0.01635
2019-08-02,0.03197
2019-08-09,0.013829999999999999
2019-08-16,0.01053
2019-08-23,0.16757999999999998
2019-08-30,0.26588
2019-09-06,0.14973999999999998
2019-09-20,0.00638
2019-09-27,0.01293
2019-10-04,0.01032
2020-03-01,0.00069
2020-04-01,0.0018000000000000002
2020-04-28,0.00486
2020-05-22,0.0
2020-05-29,0.0038699999999999997
2020-06-08,0.00591
2020-06-12,0.00276
2020-06-19,0.0
2020-06-26,0.0039
2020-07-02,0.01022
2020-07-10,0.00682
2020-07-17,0.005869999999999999
2020-07-23,0.0
2020-07-30,0.0025900000000000003
2020-08-07,0.00151
2020-08-14,0.00244
2020-08-20,0.0
2020-08-27,0.00476
2020-09-03,0.00451
2020-09-11,0.00249
2020-09-18,0.00265
2020-09-24,0.011280000000000002
2020-10-01,0.00667
2020-10-08,0.00015999999999999999
2020-10-16,0.0
2020-10-23,0.00245
2020-11-06,0.00363
2021-01-21,0.00438
2021-02-17,0.00567
2021-03-10,0.01029
2021-04-14,0.00497
2021-05-19,0.00177
2021-05-28,0.00516
2021-06-04,0.01158
2021-06-11,0.00679
2021-06-24,0.00444
2021-07-09,0.00225
2021-07-15,0.054669999999999996
2021-07-23,0.028110000000000003
2021-07-30,0.01139
2021-08-06,0.00884
2021-08-13,0.0018754000000000002
2021-08-19,0.0092625
2021-08-27,0.0009256
2021-09-03,0.0012456
2021-10-01,0.0020999
2021-10-07,0.0022573999999999997
2021-10-22,0.0021582
2021-11-03,0.0031535
2021-11-11,0.0033463
2021-12-20,0.0022446000000000002
