date,manganese
YYYY-MM-DD,ppb
2017-02-08,1.3583600000000002
2017-02-28,1.59366
2017-03-01,67.85047
2017-03-24,5.454179999999999
2017-03-26,6.347930000000001
2018-02-28,19.822869999999998
2018-03-02,23.98094
2018-03-05,6.5827
2018-03-15,40.894310000000004
2018-03-16,3.60141
2018-03-19,19.16396
2018-03-23,3.42039
2018-03-24,1.56339
2018-04-06,14.7884
2018-04-07,2.07196
2018-04-08,1.65245
2018-04-09,4.69799
2018-04-21,8.67928
2018-05-03,8.57852
2018-06-17,5.53779
2018-06-18,2.31484
2018-07-08,20.03413
2018-07-09,5.01964
2018-07-11,23.142809999999997
2019-06-19,3.18778
2019-07-01,32.79797
2019-07-26,8.95833
2019-07-27,11.15373
2019-07-28,4.41061
2019-07-31,5.7926400000000005
2019-08-05,1.97145
2020-02-05,1.440036
