date,strontium
YYYY-MM-DD,ppb
2019-04-27,409.00122000000005
2019-05-11,409.20466
2019-05-19,381.14082
2019-05-24,358.4207
2019-06-03,341.25207
2019-06-18,342.29722000000004
2019-07-01,344.53088
2019-07-09,339.35173
2019-07-16,331.21333999999996
2019-08-13,348.2509
2019-09-05,360.39473999999996
2019-10-02,370.15987
2020-05-13,386.89425
2020-05-28,373.86004
2020-06-10,364.8202
2020-06-24,338.54064
2020-07-08,336.5761
2020-08-03,323.47887000000003
2020-08-26,328.28114999999997
2020-09-29,350.54695000000004
2020-11-03,364.66658
2021-05-10,387.98203
2021-05-24,386.85845
2021-06-17,367.8225936
2021-06-30,351.32432670000003
2021-07-22,347.3081907
2021-08-20,354.72266079999997
2021-09-30,342.44211800000005
