date,lead
YYYY-MM-DD,ppb
2020-06-02,0.0
2020-06-16,2.9883900000000003
2020-06-30,0.0
2020-07-14,0.08868
2020-07-21,0.13863999999999999
2020-07-29,0.059309999999999995
2020-08-04,0.07981
2020-08-12,0.0
2020-08-19,0.0
2020-08-24,0.0
2020-09-01,0.0
2020-09-10,0.0
2020-09-14,0.0
2020-09-23,0.0
2020-09-29,0.0
2020-10-05,0.0
2020-10-13,0.0
2020-10-20,0.0
2020-10-28,0.0
2020-11-03,0.0
2020-11-10,0.0
2020-11-19,0.47841
2020-12-03,0.025730000000000003
2021-01-06,0.012459999999999999
2021-02-19,0.67515
2021-03-09,0.6901999999999999
2021-04-05,0.04933
2021-04-28,0.17995
2021-05-04,0.21874000000000002
2021-05-13,0.032529999999999996
2021-05-18,0.036860000000000004
2021-05-27,0.33502
2021-06-02,0.05654
2021-06-08,0.01876
2021-06-10,0.06916
2021-06-16,0.01568
2021-06-22,0.14504
2021-07-01,0.06447
2021-07-07,0.008490000000000001
2021-07-16,0.18014760000000002
2021-07-20,0.23893620000000002
2021-07-27,0.0413889
2021-08-04,0.0723867
2021-08-10,0.0766329
2021-08-17,0.09411050000000001
2021-08-24,0.0448941
2021-08-31,0.0594553
2021-09-08,0.0631514
2021-09-27,0.1228512
2021-10-04,0.0044548999999999995
2021-10-15,0.0427721
2021-10-20,0.0072683
2021-10-28,0.8980881000000001
2021-11-04,0.1921364
2021-11-08,0.15074769999999998
2021-12-01,0.0544535
