date,beryllium
YYYY-MM-DD,ppb
2017-03-17,0.010579999999999999
2017-03-23,0.0
2017-05-03,0.019090000000000003
2017-05-06,0.86478
2017-05-11,0.0
2017-05-15,0.36857
2017-06-22,0.13044999999999998
2017-10-29,0.0
2019-04-06,0.0
2019-04-06,0.0
2020-07-14,0.0
2020-07-21,0.0
2020-07-29,0.0
2020-08-04,0.0
2020-08-12,0.0
2020-08-19,0.0
2020-08-24,0.0
2020-09-01,0.0
2020-09-14,0.0
2020-09-23,0.0
2020-09-29,0.0
2020-10-05,0.0
2020-10-13,0.0
2020-10-22,0.0
2020-10-28,0.0
2020-11-03,0.0
2020-11-19,0.0
2021-04-28,0.0
2021-05-04,0.0
2021-05-13,0.0
2021-05-18,0.0
2021-05-27,0.0
2021-06-02,0.0
2021-06-08,0.0
2021-06-15,0.0
2021-06-22,0.0
2021-07-01,0.0
2021-07-07,0.0
2021-07-16,0.047117599999999996
2021-07-20,0.0423746
2021-07-27,0.035182
2021-08-04,0.0177772
2021-08-10,0.0368319
2021-08-17,0.0319218
2021-08-24,0.025051999999999998
2021-08-31,0.0337681
2021-09-08,0.024204500000000004
2021-09-27,0.025633299999999998
2021-10-04,0.0238881
2021-10-15,0.07317699999999999
