date,chromium
YYYY-MM-DD,ppb
2014-12-12,0.11475
2015-01-24,0.07792
2015-02-07,0.09501000000000001
2015-02-19,0.10679
2015-03-16,0.07722
2015-04-19,0.18235
2015-05-11,0.42992
2015-05-24,0.34327
2015-06-02,0.37825
2015-06-18,0.20046000000000003
2015-07-02,0.37646
2015-07-15,0.21503999999999998
2015-08-02,0.24396
2015-08-09,0.64577
2015-10-04,0.15863
2015-10-13,0.16944
2015-10-26,0.19557000000000002
2015-11-09,0.43249000000000004
2015-11-23,0.17223
2015-12-09,0.22277000000000002
2015-12-30,0.34654999999999997
2016-01-08,0.275
2016-01-18,0.13054
2016-01-28,0.34101
2016-02-12,0.37837000000000004
2016-02-21,0.3429
2016-03-09,0.46477999999999997
2016-03-24,0.38733999999999996
2016-03-31,0.40341000000000005
2016-04-08,0.57602
2016-04-21,0.59842
2016-05-02,0.5940108472
2016-05-12,0.526547925
2016-05-20,0.9128515105
2016-05-27,0.6916806588
2016-06-04,0.503315784
2016-06-11,0.5463219723
2016-06-17,0.83144
2016-06-27,0.56689
2016-07-08,0.53535
2016-07-15,0.40189
2016-07-22,0.32955
2016-07-29,0.39154
2016-08-05,0.38927
2016-08-12,1.07603
2016-08-19,0.43640999999999996
2016-08-26,0.56562
2016-08-27,0.36937
2016-09-02,1.01815
2016-09-09,0.43209
2016-09-16,3.33833
2016-09-23,0.13601
2016-09-30,0.3283
2016-10-12,0.52228
2016-10-19,0.50418
2016-10-27,0.7784000000000001
2016-11-03,0.68882
2016-11-12,0.45080000000000003
2016-11-23,0.66483
2016-12-04,0.5633699999999999
2016-12-19,0.7197199999999999
2017-03-19,0.87885
2017-04-12,0.61534
2017-04-30,0.8272
2017-05-14,0.6169100000000001
2017-05-30,0.53072
2017-06-15,0.44587
2017-06-30,0.48397999999999997
2017-07-13,0.19948
2017-07-30,0.69329
2017-08-25,2.30496
2017-09-14,0.5180400000000001
2017-09-27,0.7426
2017-10-14,0.61159
2017-10-23,0.33405999999999997
2017-10-29,0.8433200000000001
2017-11-03,0.64971
2017-11-16,0.64307
2018-03-04,0.19065
2018-05-25,1.60344
2018-06-08,0.8830300000000001
2018-06-15,1.29977
2018-06-25,1.4480399999999998
2018-07-09,0.14274
2018-07-15,0.07821
2018-08-10,0.13296
2018-08-17,0.11849
2018-08-24,0.6857000000000001
2018-09-07,0.26071
2018-09-14,0.38151999999999997
2018-09-21,0.41032
2018-10-05,0.21465
2018-10-12,0.36103999999999997
2018-10-18,0.26597
2018-10-25,0.24753
2018-11-02,0.22842
2018-11-10,0.22494
2018-11-17,0.23006
2019-02-27,0.18407
2019-03-21,0.23116
2019-03-30,0.21364999999999998
2019-04-18,0.17848
2019-05-08,0.19732
2019-06-05,0.14006
2019-06-11,0.25467
2019-06-21,0.76374
2019-06-27,1.32641
2019-07-05,1.46346
2019-07-14,1.4056099999999998
2019-07-19,0.39877999999999997
2019-07-26,0.99156
2019-08-02,1.21365
2019-08-09,1.18094
2019-08-16,1.2168700000000001
2019-08-23,177.72780999999998
2019-08-30,241.78011
2019-09-06,147.03932
2019-09-13,227.59575
2019-09-20,0.6752199999999999
2019-09-27,0.98402
2019-10-04,1.53331
2019-10-11,0.39514
2019-10-19,0.51539
2019-10-25,0.7743899999999999
2019-11-03,1.30383
2019-11-08,0.82719
2019-11-15,1.23584
2019-11-22,2.2763
2019-12-04,0.7306699999999999
2019-12-12,1.09113
2019-12-20,0.77638
2020-01-08,1.97872
2020-01-21,1.0430300000000001
2020-01-28,2.09214
2020-02-11,0.3295
2020-02-20,0.87601
2020-03-11,0.27445
2020-03-17,0.47441
2020-04-03,0.6453599999999999
2020-04-09,1.4971200000000002
2020-04-14,0.32202000000000003
2020-04-24,0.21836999999999998
2020-05-22,0.20472
2020-05-29,0.32531
2020-06-05,0.40025
2020-06-12,0.31594
2020-06-19,0.33253
2020-06-26,1.19834
2020-07-02,0.48723000000000005
2020-07-10,0.36974
2020-07-17,0.20226999999999998
2020-07-23,0.25895
2020-07-30,0.5199199999999999
2020-08-07,0.23963
2020-08-14,0.27596
2020-08-20,0.24407
2020-08-27,0.24233000000000002
2020-09-03,0.30747
2020-09-11,0.32703000000000004
2020-09-18,0.42512
2020-09-24,0.33163
2020-10-01,0.25723
2020-10-08,0.6660299999999999
2020-10-16,0.29118
2020-10-23,0.44549
2020-10-27,0.27086
2020-11-06,0.56099
2020-11-13,0.14705
2020-11-20,0.20218
2020-12-04,0.22727
2021-01-08,0.30110000000000003
2021-01-15,0.43559000000000003
2021-01-28,0.26156999999999997
2021-02-11,0.13261
2021-03-03,0.18420999999999998
2021-03-19,0.51942
2021-03-25,1.33224
2021-04-07,0.28405
2021-05-17,0.10288
2021-05-28,0.24275
2021-06-04,0.1396
2021-06-11,0.15434
2021-06-18,0.45671000000000006
2021-07-02,0.24309999999999998
2021-07-09,0.23897000000000002
2021-07-15,0.23782
2021-07-30,0.23115
2021-08-06,0.05194
2021-08-13,0.10254859999999999
2021-08-19,0.170254
2021-08-27,0.4710176
2021-09-03,0.33964590000000006
2021-10-01,0.1190982
2021-10-07,0.3144675
2021-10-22,0.32897339999999997
2021-10-27,0.21221
2021-11-03,0.1898186
2021-11-11,0.18836350000000002
2022-10-15,0.137827
