date,calcium
YYYY-MM-DD,ppb
2016-08-05,33788.60282
2016-08-12,33248.79636
2016-08-19,26407.777850000002
2016-08-26,2250.17387
2016-09-02,4381.85794
2016-09-09,2980.46642
2016-09-16,1859.91252
2016-10-01,3591.1784799999996
2016-10-12,1005.6002599999999
2016-10-19,2072.69958
2016-10-27,857.15932
2016-11-03,895.45955
2016-11-12,866.64013
2017-06-16,1206.34853
2017-08-04,1156.39708
2017-08-25,1124.9651199999998
2017-09-27,1200.56627
2017-10-05,1180.21296
2017-10-12,1193.856
2017-10-13,1131.26822
2017-10-24,1142.93706
2017-11-03,1111.51582
2017-11-15,1114.69881
2018-05-25,893.74997
2018-06-09,888.1125199999999
2018-06-15,868.9570100000001
2018-06-25,896.0887200000001
2018-07-11,880.9205099999999
2018-07-16,893.0149299999999
2018-08-24,854.1601400000001
2018-08-27,989.34377
2019-06-23,38750.25077
2019-06-27,39632.81073
2019-07-05,40449.827690000006
2019-07-14,13099.06306
2019-07-19,24135.58227
2019-07-26,27395.188029999998
2019-08-02,39107.37021
2019-08-09,35498.963260000004
2019-08-16,8274.42721
2019-08-23,5510.76137
2019-08-30,32232.08811
2019-09-06,2935.80168
2019-09-20,1982.80704
2019-09-27,16955.10257
2019-10-04,15061.02691
2020-03-01,914.76206
2020-04-01,840.33429
2020-04-28,913.24784
2020-05-22,823.15482
2020-05-29,843.40555
2020-06-08,908.92048
2020-06-12,907.6523
2020-06-19,576.70381
2020-06-26,861.80009
2020-07-02,851.0718400000001
2020-07-10,937.7092299999999
2020-07-17,2450.7756
2020-07-23,867.8398199999999
2020-07-30,916.2618
2020-08-07,835.34257
2020-08-14,875.51233
2020-08-20,872.01728
2020-08-27,918.63541
2020-09-03,860.80961
2020-09-11,847.16353
2020-09-18,870.6941899999999
2020-09-24,1029.7887699999999
2020-10-01,855.8065999999999
2020-10-08,849.7702300000001
2020-10-16,902.5956100000001
2020-10-23,968.4640400000001
2020-11-06,857.2151700000001
2021-01-21,864.81538
2021-02-17,898.3360700000001
2021-03-10,910.1889
2021-04-14,1013.16588
2021-05-19,932.95036
2021-05-28,1050.13453
2021-06-04,966.15947
2021-06-11,935.11415
2021-06-24,926.03883
2021-07-09,874.13067
2021-07-15,5944.51384
2021-07-23,1046.01549
2021-07-30,1171.49478
2021-08-06,943.71588
2021-08-13,1156.4169161
2021-08-19,1437.5610334
2021-08-27,998.1074844
2021-09-03,1074.9241759000001
2021-10-01,1003.3104437
2021-10-07,1044.1863044
2021-10-22,924.5496923000001
2021-11-03,962.358639
2021-11-11,931.8396631
2021-12-20,843.1850922
