date,chromium
YYYY-MM-DD,ppb
2020-05-22,0.25293
2020-05-29,0.15406
2020-06-05,0.5778599999999999
2020-06-12,1.09558
2020-06-19,0.30606
2020-06-26,0.70533
2020-07-02,0.7584599999999999
2020-07-10,0.31209
2020-07-17,0.51648
2020-07-23,0.37061999999999995
2020-07-30,0.28198999999999996
2020-08-07,0.5662699999999999
2020-08-14,0.354
2020-08-20,0.26245
2020-08-27,0.58782
2020-09-03,0.27621
2020-09-11,1.1368200000000002
2020-09-18,0.34995
2020-09-24,0.44584
2020-10-01,1.18802
2020-10-08,0.45526
2020-10-16,0.50371
2020-10-23,0.47802
2020-10-27,0.60213
2020-11-06,0.66647
2020-11-20,0.27643
2021-05-19,0.09493
2021-05-28,0.15316
2021-06-04,0.11137
2021-06-11,0.21750999999999998
2021-06-24,1.22766
2021-07-09,0.66888
2021-07-15,0.47604
2021-07-23,1.5553400000000002
2021-07-30,0.22499999999999998
2021-08-06,0.36068999999999996
2021-08-13,0.1116094
2021-08-27,0.19190619999999997
2021-09-03,0.24520050000000002
2021-10-01,0.3498931
2021-10-07,0.2233776
2021-10-22,0.12299569999999999
2021-11-03,1.5201763
2021-11-11,0.4483766
