date,calcium
YYYY-MM-DD,ppb
2019-05-10,45640.71845
2019-05-19,47225.99986
2019-05-24,47789.00535
2019-06-03,50516.59992
2019-06-18,56947.39059
2019-07-01,50406.73564
2019-07-09,53965.3991
2019-07-16,53473.82477
2019-08-15,51413.959059999994
2019-09-05,51517.71399999999
2019-10-02,52860.62065
2020-05-13,40376.39536
2020-05-28,42178.15332
2020-06-10,45910.99932
2020-06-24,45751.06019
2020-07-08,44461.17615
2020-08-04,44901.88115
2020-08-26,44986.10269
2020-09-29,46755.880040000004
2021-05-10,38016.29784
2021-05-24,40941.45619
2021-06-17,41818.92142869999
2021-06-30,42535.4846179
2021-07-22,43337.971492200006
2021-08-20,44399.2547175
