date,silicon
YYYY-MM-DD,ppb
2020-05-21,5611.14454
2020-05-27,5271.16036
2020-06-03,5517.717709999999
2020-06-09,5315.95839
2020-06-17,5739.06219
2020-06-25,5406.09055
2020-06-30,5319.5264799999995
2020-07-07,5425.80884
2020-07-14,5441.4887
2020-07-22,5491.8630299999995
2020-07-27,5413.45421
2020-08-02,5605.5414
2020-08-10,5559.93982
2020-08-18,5703.36343
2020-08-24,5773.187370000001
2020-08-31,5353.15403
2020-09-15,5490.64933
2020-09-22,5572.48898
2020-09-28,5885.220950000001
2020-10-08,5754.8241800000005
2020-10-14,5777.56366
2020-10-22,5878.402029999999
2020-11-11,5414.02104
2020-12-08,5358.017449999999
2020-12-29,5137.95741
2021-01-29,4829.157569999999
2021-02-09,4880.2841100000005
2021-03-10,5062.92509
2021-04-16,5103.445659999999
2021-04-29,5024.25244
2021-05-12,5164.10297
2021-05-20,5154.03535
2021-05-26,5375.61795
2021-06-01,5428.3131300000005
2021-06-08,5417.494850000001
2021-06-14,5453.5349
2021-06-21,5452.96471
2021-06-29,5379.107830000001
2021-07-08,5315.7986
2021-07-21,5335.505940000001
2021-08-05,5380.59541
2021-08-11,5389.340469999999
2021-08-18,5546.82819
2021-08-26,5302.876770000001
2021-08-30,5457.62063
2021-09-12,5536.94609
2021-10-06,5204.9242300000005
2021-10-13,4321.702738
2021-11-05,4197.649707
2021-11-12,4127.598796
2021-12-16,24006.689870000002
