date,selenium
YYYY-MM-DD,ppb
2019-04-27,3.59064
2019-05-10,1.12665
2019-05-19,1.2801799999999999
2019-05-24,0.70917
2019-06-03,1.3187799999999998
2019-06-18,3.04414
2019-07-01,1.3432
2019-07-09,1.0975300000000001
2019-07-16,1.36325
2019-08-15,1.93439
2019-09-05,3.0699500000000004
2019-10-02,2.57425
2020-04-21,1.40047
2020-05-13,1.4657
2020-05-28,0.0
2020-06-10,1.6353300000000002
2020-06-24,2.32068
2020-07-08,0.5713
2020-08-04,0.52658
2020-08-26,2.31075
2020-09-29,1.2753900000000002
2020-11-03,1.02596
2021-05-10,3.22505
2021-05-24,2.0960300000000003
2021-06-17,0.2051213
2021-06-30,0.2000073
2021-07-22,0.16956559999999998
2021-08-20,0.17007660000000002
