date,copper
YYYY-MM-DD,ppb
2016-10-16,6.113239999999999
2016-10-19,8.82371
2016-10-27,5.16451
2016-11-03,5.67985
2016-11-12,5.30894
2016-11-23,3.16073
2017-08-04,41.807249999999996
2017-08-25,3.6000300000000003
2017-09-27,3.6751899999999997
2017-10-05,3.08562
2017-10-12,2.46991
2017-10-24,10.610809999999999
2017-11-03,2.9570499999999997
2017-11-15,2.77311
2018-05-25,3.49845
2018-06-09,6.615259999999999
2018-06-15,4.86634
2018-06-25,2.50516
2018-07-16,2.5581199999999997
2018-08-10,2.37227
2018-08-17,2.1968099999999997
2018-08-24,2.34387
2019-06-23,3.49439
2019-06-27,3.4017999999999997
2019-07-05,2.44898
2019-07-14,2.68615
2019-07-19,2.3279900000000002
2019-07-26,3.14805
2019-08-02,3.42676
2019-08-09,3.06703
2019-08-16,2.2705
2019-08-23,26.004520000000003
2019-08-30,23.81295
2019-09-06,33.619029999999995
2019-09-13,2.1888199999999998
2019-09-20,2.7476000000000003
2019-09-27,2.6825799999999997
2019-10-04,2.2586999999999997
2019-10-11,3.98431
2019-10-19,2.3418
2020-03-01,12.15589
2020-04-01,12.390600000000001
2020-04-28,11.94075
2020-05-22,11.901159999999999
2020-05-29,12.65554
2020-06-05,12.08917
2020-06-12,13.2409
2020-06-19,13.481209999999999
2020-06-26,11.65508
2020-07-02,11.96803
2020-07-10,17.46092
2020-07-17,12.33022
2020-07-23,11.64906
2020-07-30,11.85162
2020-08-07,12.11368
2020-08-14,12.359480000000001
2020-08-20,12.46709
2020-08-27,12.27524
2020-09-03,13.39264
2020-09-11,12.901100000000001
2020-09-18,13.52702
2020-09-24,18.26268
2020-10-01,13.02815
2020-10-08,14.8795
2020-10-16,12.656659999999999
2020-10-23,12.525170000000001
2020-11-06,11.89609
2021-01-21,12.6965
2021-02-17,19.11718
2021-03-10,17.89469
2021-04-14,6.48394
2021-05-19,2.51659
2021-05-28,2.18648
2021-06-04,2.82605
2021-06-11,1.8974
2021-06-18,3.1325199999999995
2021-06-24,3.6484699999999997
2021-07-02,13.69981
2021-07-09,2.29779
2021-07-15,2.01829
2021-07-23,1.9506200000000002
2021-07-30,2.41079
2021-08-06,2.435
2021-08-13,2.2911881000000003
2021-08-19,3.7854424
2021-08-27,0.9661123
2021-09-03,0.9227672
2021-10-01,2.2418689
2021-10-07,7.5763958
2021-10-22,2.0973911000000003
2021-11-03,1.8167904000000001
2021-11-11,1.0900707
2021-12-20,1.142436
