date,zirconium
YYYY-MM-DD,ppb
2019-04-27,0.27035
2019-05-10,0.32466
2019-05-19,0.34865
2019-05-24,0.49766
2019-06-03,0.44993
2019-06-18,0.45665
2019-07-01,0.44738
2019-07-09,0.53277
2019-07-16,0.61216
2019-08-15,0.23543000000000003
2019-09-05,0.39711
2019-10-02,0.27116999999999997
2020-04-21,0.31382
2020-05-28,0.18003000000000002
2020-06-10,0.21348
2020-06-24,0.21662
2020-07-08,0.25141
2020-08-04,0.20337999999999998
2020-08-26,0.25488
2020-09-29,0.21153000000000002
2020-11-03,0.22541
2021-05-10,0.43291999999999997
2021-05-24,0.23889
2021-06-17,0.1749425
2021-06-30,0.1077988
2021-07-22,0.09385009999999999
2021-08-20,0.0893236
2021-09-30,0.048354499999999995
