date,lithium
YYYY-MM-DD,ppb
2019-04-27,144.41317
2019-05-10,144.05279000000002
2019-05-19,126.99495999999999
2019-05-24,124.34889999999999
2019-06-03,122.28473
2019-06-18,121.39212
2019-07-01,121.06460999999999
2019-07-09,125.70293
2019-07-16,124.15576
2019-08-15,120.18073
2019-09-05,124.70554999999999
2019-10-02,107.20473999999999
2020-04-21,131.20725
2020-05-28,131.34432999999999
2020-06-10,133.43638
2020-06-24,132.53924
2020-07-08,132.32563000000002
2020-08-04,130.01467
2020-08-26,130.96584000000001
2020-09-29,134.99595
2020-11-03,131.5104
2021-05-10,132.47543000000002
2021-05-24,149.23521
2021-06-17,116.6660531
2021-06-30,134.5418673
2021-07-22,128.438475
2021-08-20,139.2320013
2021-09-30,151.8596579
