date,silicon
YYYY-MM-DD,ppb
2017-04-14,3886.34667
2017-05-06,4182.15002
2017-06-22,3517.5953900000004
2017-10-12,3697.0821
2017-10-24,3582.62989
2018-03-07,3071.63071
2018-04-02,2976.29612
2019-04-06,14.40963
2019-04-06,29.3485
2020-07-14,3720.04481
2020-07-21,3716.4246300000004
2020-07-29,3688.04646
2020-08-04,4067.4548499999996
2020-08-12,3676.87863
2020-08-19,3915.1716699999997
2020-08-24,3481.51744
2020-09-01,3466.9031999999997
2020-09-10,3605.46537
2020-09-14,3529.2677
2020-09-23,3724.56949
2020-09-29,7109.149589999999
2020-10-05,3681.3142399999997
2020-10-13,3464.35907
2020-10-20,3670.7667600000004
2020-10-28,3599.13076
2020-11-03,3540.96479
2020-11-10,3651.59382
2020-11-19,3612.19178
2020-12-03,3809.5020299999996
2021-01-20,3798.59221
2021-02-19,3478.7511999999997
2021-03-09,3371.2877500000004
2021-04-05,3731.97291
2021-04-28,3954.42251
2021-05-04,3914.7466200000003
2021-05-13,3883.1528200000002
2021-05-18,3979.95979
2021-05-27,3965.6082199999996
2021-06-02,3894.97317
2021-06-08,3975.26638
2021-06-15,3827.13209
2021-06-22,3892.10309
2021-07-01,4094.0802200000003
2021-07-07,3610.40733
2021-07-16,3123.9380708
2021-07-20,3123.0799902
2021-07-27,3141.6044065
2021-08-04,3413.7358619
2021-08-10,3712.2565862
2021-08-17,3587.5885737
2021-08-24,3747.0946218
2021-08-31,3768.2192224
2021-09-08,3856.5902069999997
2021-09-27,3801.4766547
2021-10-04,4317.0125118
2021-10-15,2891.0799300000003
2021-10-20,3158.8004469999996
2021-10-28,3188.3172510000004
2021-11-04,3642.975637
2021-11-08,3805.475108
2021-12-01,3706.011853
