date,aluminum
YYYY-MM-DD,ppb
2014-12-12,21.853699999999996
2015-02-07,15.355360000000001
2015-03-16,16.41301
2015-04-19,19.27856
2015-05-11,40.955769999999994
2015-05-24,35.464349999999996
2015-06-02,27.61884
2015-06-18,133.16345
2015-07-02,41.9097
2015-07-15,152.46647
2015-08-02,7.45607
2015-08-09,11.19638
2015-10-04,138.14161000000001
2015-10-13,154.10244
2015-10-26,140.84021
2015-11-09,146.0428
2015-11-23,146.85917
2016-01-28,159.91807
2016-02-12,147.31436
2016-02-21,162.28654
2016-03-09,142.29694999999998
2016-03-24,143.40479
2016-03-31,139.89015999999998
2016-04-08,12.00514
2016-04-21,25.922459999999997
2016-05-02,24.7211247316
2016-05-12,9.8315777391
2016-05-27,9.7709382207
2016-06-04,8.5291943184
2016-06-11,7.31386283
2016-06-17,17.48815
2016-06-27,19.68386
2016-07-08,16.479969999999998
2016-07-15,24.466730000000002
2016-07-22,10.488409999999998
2016-07-29,16.8903
2016-08-05,37.26436
2016-08-12,21.692719999999998
2016-08-19,26.57718
2016-08-26,9.56344
2016-09-02,29.535809999999998
2016-09-09,19.49532
2016-09-16,20.75059
2016-09-23,15.470839999999999
2016-09-30,14.6199
2016-10-12,12.386859999999999
2016-10-19,8.98457
2016-10-27,10.82832
2016-11-03,10.070079999999999
2016-11-12,5.1572499999999994
2016-11-23,18.4153
2016-12-04,12.87593
2017-03-19,9.34875
2017-04-12,11.38223
2017-04-30,14.82227
2017-06-30,72.537
2017-07-30,11.967369999999999
2017-08-25,15.377099999999999
2017-09-14,48.332589999999996
2017-09-27,11.256
2017-10-14,9.91746
2017-10-23,12.54581
2017-11-03,9.72735
2017-11-16,10.75093
2018-03-03,19.76991
2018-05-25,19.172610000000002
2018-06-08,14.87277
2018-06-15,12.39967
2018-06-25,17.74216
2018-07-09,12.76289
2018-07-15,10.306560000000001
2018-08-10,11.11149
2018-08-17,9.683530000000001
2018-08-24,29.726219999999998
2018-09-07,27.61911
2018-09-14,22.44729
2018-10-05,87.13599
2018-10-12,43.302899999999994
2018-10-18,224.53933
2018-10-25,27.305120000000002
2018-11-02,13.70323
2018-11-10,17.50073
2018-11-17,15.86397
2019-02-27,16.411849999999998
2019-03-30,14.81269
2019-04-18,13.36041
2019-05-08,15.382499999999999
2019-06-05,24.40862
2019-06-11,9.102219999999999
2019-06-21,9.46214
2019-06-27,8.84574
2019-07-05,10.808169999999999
2019-07-14,7.57237
2019-07-19,2.8863
2019-07-26,18.17305
2019-08-02,4.19431
2019-08-09,19.358900000000002
2019-08-16,19.35143
2019-08-23,2315.45532
2019-08-30,1091.66535
2019-09-06,812.62005
2019-09-13,19.88509
2019-09-20,18.43108
2019-09-27,22.265
2019-10-04,19.66218
2019-10-11,25.60337
2019-10-19,26.83822
2019-10-25,8.755690000000001
2019-11-03,6.220059999999999
2019-11-08,2.75486
2019-11-15,4.37035
2019-11-22,5.031600000000001
2019-12-04,7.1305
2019-12-12,6.93406
2019-12-20,3.46875
2020-01-08,5.839980000000001
2020-01-21,3.01466
2020-01-28,10.99764
2020-02-11,0.0
2020-02-20,0.0
2020-03-11,0.0
2020-03-17,0.0
2020-04-03,0.0
2020-04-09,0.0
2020-04-14,0.0
2020-04-24,0.0
2020-05-22,0.0
2020-05-29,0.0
2020-06-05,0.0
2020-06-12,10.970379999999999
2020-06-19,11.47616
2020-06-26,0.0
2020-07-02,1.74204
2020-07-10,0.0
2020-07-17,0.0
2020-07-23,0.0
2020-07-30,0.0
2020-08-07,0.0
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.0
2020-09-03,17.8687
2020-09-11,0.0
2020-09-18,8.81274
2020-09-24,1.87227
2020-10-01,20.52875
2020-10-08,0.0
2020-10-16,0.0
2020-10-23,0.0
2020-10-27,273.50742
2020-11-06,0.0
2020-11-13,0.0
2020-12-04,0.0
2021-01-15,0.0
2021-01-28,25.63255
2021-02-11,24.641869999999997
2021-03-03,50.33428
2021-03-19,26.191840000000003
2021-03-25,23.9072
2021-04-07,38.06495
2021-05-17,18.72579
2021-05-28,12.88161
2021-06-04,18.93154
2021-06-11,25.250680000000003
2021-06-18,17.80322
2021-06-24,41.78168
2021-07-02,154.34628
2021-07-09,13.182229999999999
2021-07-15,168.2871
2021-07-30,15.82468
2021-08-06,16.49956
2021-08-13,20.455553000000002
2021-08-19,19.3443556
2021-08-27,27.456925000000002
2021-09-03,104.44486169999999
2021-10-01,39.891830999999996
2021-10-07,41.878955600000005
2021-10-15,26.58889
2021-10-22,26.2315551
2021-10-27,29.8733808
2021-11-03,47.7126145
2021-11-11,32.424683
