date,germanium
YYYY-MM-DD,ppb
2019-05-30,1.12917
2019-06-12,1.10081
2019-06-19,1.10526
2019-06-29,1.13448
2019-07-15,1.19964
2019-07-18,1.1474900000000001
2019-07-24,1.14097
2019-07-30,1.12405
2019-08-06,1.1085
2019-08-14,1.13637
2019-08-21,1.1180700000000001
2020-01-15,1.16331
2020-02-08,1.07803
2020-02-18,1.16206
2020-03-05,1.12208
2020-03-18,1.13979
2020-03-30,1.13083
2020-08-30,1.13998
2020-09-10,0.99739
2020-09-18,0.9783600000000001
2020-09-28,1.04493
2020-10-06,1.09595
2020-10-16,0.94096
2020-10-23,0.98878
2020-10-30,1.07836
2020-11-06,0.86284
2020-11-14,0.95152
